;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
HE_4_8_O;1;1291.84765372157;1902.39484487663;0.0851013098471947;0.991400923692737;45.6349000014598;"1";0;0;0;0;0;0;0;0;0;5.07360000119661;"1";0;0;"Good/OthersDefect";[1480, 1443, 1425, 1489, 1454, 1453, 1454, 1442, 1466];[0.631839639736873, 0.671702114183571, 0.671434578444878, 0.632995952679255, 0.688700078634406, 0.683909152797931, 0.666069110391822, 0.665238342491917, 0.700295579422209];[243, 259, 249, 240, 247, 246, 266, 245, 225];[2509, 2429, 2794, 2460, 2535, 2429, 2424, 2546, 2512];[121, 120, 121, 119, 119, 120, 122, 118, 116];[40, 39, 41, 39, 40, 37, 37, 40, 39];[40, 39, 41, 39, 40, 37, 37, 40, 39];0;0;23.2690000011644;"1";0;0;0.343200001225341;"1";0;0;0.332300001900876;"1";0;0;0.937799999519484;"1";0;0;0;0;0;0.49120000039693;"1";0;0;0.517099997523474;"1";0;0;0;0;0;0;[28.8, 36.8, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 28.8];4.53170000037062
HE_2_8_O;1;1293.41509646073;1900.90594776013;0.0728426222215374;0.971507320705257;75.5532000002859;"1";0;0;0;0;0;0;0;0;0;4.33080000220798;"1";0;0;"Wire Sweep";[1519, 1527, 1480, 1484, 1503, 1504, 1525, 1446, 1471];[0.647407438453071, 0.69528980995689, 0.672069913753217, 0.664605301871239, 0.678135786679067, 0.664534308118964, 0.688011583659888, 0.677135214968944, 0.688656508637535];[226, 229, 218, 234, 221, 204, 228, 204, 218];[2539, 2604, 2444, 2462, 2539, 2275, 2488, 2763, 2523];[120, 120, 120, 119, 120, 121, 120, 119, 116];[41, 41, 37, 38, 38, 37, 37, 88, 40];[41, 41, 37, 38, 38, 37, 37, 88, 40];0;0;25.9135999986029;"1";0;0;0.254200000199489;"1";0;0;0.30230000265874;"1";0;0;0.316599998768652;"1";0;0;0;0;0;0.355500000296161;"1";0;0;0.298999999358784;"1";0;0;0;0;0;0;[25.6, 32, 30.4, 33.6, 30.4, 30.4, 36.8, 32, 30.4];4.12299999879906
HE_3_8_O;1;1277.46220925553;1912.51752864317;-0.00958210866129504;0.990890869867727;74.7749999973166;"1";0;0;0;0;0;0;0;0;0;5.07110000035027;"1";0;0;"Good/OthersDefect";[1466, 1466, 1483, 1474, 1468, 1451, 1463, 1472, 1512];[0.666799912345414, 0.695227185511914, 0.652942131153379, 0.696835472863892, 0.692399805660091, 0.692013996383528, 0.676324267820991, 0.714224399640836, 0.713034455122873];[237, 224, 267, 258, 261, 244, 275, 245, 263];[2373, 2799, 2562, 2409, 2453, 2662, 2700, 2454, 2480];[120, 120, 120, 119, 118, 120, 121, 117, 115];[40, 43, 39, 38, 43, 44, 39, 39, 40];[40, 43, 39, 38, 43, 44, 39, 39, 40];0;0;31.8176999971911;"1";0;0;0.427800001489231;"1";0;0;0.290500000119209;"1";0;0;0.392499998270068;"1";0;0;0;0;0;0.261700002738507;"1";0;0;0.478099998872494;"1";0;0;0;0;0;0;[30.4, 30.4, 32, 28.8, 30.4, 30.4, 30.4, 28.8, 28.8];3.19310000122641
HE_2_7_O;1;1305.91752000766;1909.13419208384;0.0453800467403162;0.971667313233112;48.6976000029244;"1";0;0;0;0;0;0;0;0;0;3.76870000036433;"1";0;0;"Good/OthersDefect";[1541, 1498, 1561, 1521, 1513, 1501, 1559, 1496, 1443];[0.657947417566267, 0.693180153294286, 0.666979892792689, 0.667123957405077, 0.69396039475374, 0.668901309304404, 0.666009631523149, 0.683106215523216, 0.6704766151259];[199, 215, 214, 201, 197, 205, 203, 203, 202];[2569, 2555, 2414, 2405, 2365, 2544, 2392, 2512, 2317];[121, 121, 122, 121, 120, 122, 121, 118, 117];[38, 40, 40, 38, 39, 41, 39, 42, 38];[38, 40, 40, 38, 39, 41, 39, 42, 38];0;0;20.7307999990007;"1";0;0;0.382700000045588;"1";0;0;0.328099999023834;"1";0;0;0.259700002061436;"1";0;0;0;0;0;0.323399999615503;"1";0;0;0.337600002239924;"1";0;0;0;0;0;0;[32, 30.4, 28.8, 30.4, 32, 32, 40, 33.6, 32];8.12990000122227
HE_1_8_O;1;1279.61912976235;1911.81230958567;0.00135051173734557;0.988316082067584;40.5351999979757;"1";0;0;0;0;0;0;0;0;0;6.29379999736557;"1";0;0;"Wire Sweep";[1509, 1485, 1548, 1521, 1466, 1456, 1519, 1496, 1504];[0.682111789217187, 0.692647374061717, 0.663918720993068, 0.688368633401718, 0.678450132863929, 0.694712904126631, 0.686202929856884, 0.700707581674336, 0.736369871560058];[231, 221, 203, 206, 217, 211, 216, 227, 214];[2422, 2524, 2478, 2261, 2213, 2460, 2305, 2300, 2228];[120, 120, 120, 120, 119, 118, 121, 117, 116];[64, 42, 64, 37, 39, 65, 52, 41, 41];[64, 42, 64, 37, 39, 65, 52, 41, 41];0;0;33.4100000000035;"1";0;0;0.319099999614991;"1";0;0;0.414400001318427;"1";0;0;0.297999999020249;"1";0;0;0;0;0;0.407000003178837;"1";0;0;0.294199999189004;"1";0;0;0;0;0;0;[48, 33.6, 33.6, 28.8, 33.6, 32, 32, 33.6, 28.8];4.10310000006575
HE_1_7_O;1;1294.41870806553;1919.23697377785;-0.0198124892068022;0.99042004592286;53.3375000013621;"1";0;0;0;0;0;0;0;0;0;6.39550000050804;"1";0;0;"Good/OthersDefect";[1475, 1493, 1542, 1522, 1540, 1478, 1511, 1473, 1523];[0.68762501922313, 0.670993249164547, 0.653671620276356, 0.684756698006359, 0.69159298965817, 0.693579743668688, 0.65753931488802, 0.67895181028739, 0.709634310755821];[211, 190, 201, 198, 212, 211, 189, 202, 204];[2630, 2378, 2442, 2583, 2597, 2356, 2392, 2138, 2361];[120, 121, 120, 119, 119, 120, 120, 117, 117];[40, 38, 40, 40, 40, 42, 39, 40, 40];[40, 38, 40, 40, 40, 42, 39, 40, 40];0;0;29.2126999993343;"1";0;0;0.68230000033509;"1";0;0;0.306600002659252;"1";0;0;0.561999997444218;"1";0;0;0;0;0;0.559500000235857;"1";0;0;0.433099998190301;"1";0;0;0;0;0;0;[32, 28.8, 27.2, 30.4, 28.8, 27.2, 28.8, 25.6, 41.6];2.23969999933615
HE_2_9_O;1;1298.53581643136;1918.7182918637;0.015301280332805;0.990826598247423;41.6261000027589;"1";0;0;0;0;0;0;0;0;0;4.6223999997892;"1";0;0;"Good/OthersDefect";[1482, 1440, 1521, 1433, 1475, 1489, 1514, 1477, 1414];[0.675932878307767, 0.669483834134029, 0.664338806004166, 0.664170364376386, 0.700933578823445, 0.702597860828083, 0.674594447729149, 0.69377658756936, 0.680483608180887];[250, 242, 234, 257, 221, 251, 234, 237, 249];[2498, 2550, 2539, 2341, 2252, 2361, 2496, 2441, 2402];[120, 121, 121, 119, 118, 121, 122, 118, 118];[39, 39, 39, 40, 39, 40, 39, 39, 38];[39, 39, 39, 40, 39, 40, 39, 39, 38];0;0;21.1280000003171;"1";0;0;0.773100000515115;"1";0;0;0.306699999782722;"1";0;0;0.647800003207522;"1";0;0;0;0;0;0.847699997393647;"1";0;0;0.372999998944579;"1";0;0;0;0;0;0;[25.6, 30.4, 27.2, 27.2, 27.2, 27.2, 36.8, 27.2, 28.8];2.28749999951106
HE_1_10_O;1;1274.49944740367;1915.85043626806;0.0378843592114977;0.987999823850487;75.2754999994067;"1";0;0;0;0;0;0;0;0;0;4.84240000150749;"1";0;0;"Good/OthersDefect";[1532, 1510, 1513, 1522, 1486, 1473, 1476, 1488, 1456];[0.638969656686379, 0.666540496802954, 0.645653307794234, 0.6850974153471, 0.708226123769541, 0.720085939170648, 0.653725644159345, 0.679178452848798, 0.699275588540099];[255, 251, 247, 230, 256, 236, 247, 258, 245];[2024, 2030, 2176, 2588, 2502, 2612, 2339, 2283, 2239];[119, 119, 120, 119, 119, 120, 121, 119, 118];[40, 39, 38, 41, 41, 38, 40, 38, 40];[40, 39, 38, 41, 41, 38, 40, 38, 40];0;0;16.478300000017;"1";0;0;0.411000000895001;"1";0;0;0.26110000180779;"1";0;0;0.956899999437155;"1";0;0;0;0;0;0.408699997933581;"1";0;0;0.61229999846546;"1";0;0;0;0;0;0;[16, 30.4, 32, 30.4, 32, 27.2, 30.4, 27.2, 32];2.78369999796269
HE_2_10_O;1;1283.50853242711;1907.39385245729;-0.0229256884587693;0.980133905965872;32.9856999996991;"1";0;0;0;0;0;0;0;0;0;4.72420000005513;"1";0;0;"Good/OthersDefect";[1495, 1460, 1452, 1403, 1466, 1455, 1483, 1476, 1429];[0.644832810339147, 0.679168346714712, 0.642940369268683, 0.639228462284313, 0.673540009581477, 0.675767413042815, 0.702792031888706, 0.713067449755483, 0.669319176130667];[261, 245, 260, 259, 247, 231, 253, 230, 249];[2157, 2278, 2188, 2340, 2270, 2154, 2236, 2108, 2174];[119, 120, 119, 119, 119, 120, 120, 118, 117];[36, 39, 39, 41, 38, 40, 39, 38, 38];[36, 39, 39, 41, 38, 40, 39, 38, 38];0;0;33.0791000014869;"1";0;0;0.467500001832377;"1";0;0;0.320200000714976;"1";0;0;0.660899997455999;"1";0;0;0;0;0;0.693099998898106;"1";0;0;0.602299998718081;"1";0;0;0;0;0;0;[27.2, 28.8, 28.8, 28.8, 28.8, 30.4, 30.4, 30.4, 20.8];6.10740000047372
HE_4_9_O;1;1303.78838911276;1916.28070890231;0.0307447146338572;0.990863147419091;37.0910000019649;"1";0;0;0;0;0;0;0;0;0;8.37870000032126;"1";0;0;"Good/OthersDefect";[1441, 1452, 1517, 1486, 1426, 1479, 1499, 1513, 1490];[0.646735558221769, 0.688986138798166, 0.647280319092377, 0.701718589665355, 0.689824689989026, 0.683878909181322, 0.665508535095175, 0.710247405908045, 0.704636796477968];[210, 203, 222, 203, 210, 212, 190, 205, 196];[2400, 2653, 2393, 2494, 2359, 2354, 2441, 2385, 2292];[122, 121, 120, 120, 119, 119, 121, 119, 116];[39, 40, 39, 41, 39, 38, 40, 38, 38];[39, 40, 39, 41, 39, 38, 40, 38, 38];0;0;31.2711000005947;"1";0;0;0.335700002324302;"1";0;0;0.351300001057098;"1";0;0;0.414800000726245;"1";0;0;0;0;0;0.306099998852005;"1";0;0;0.296300000627525;"1";0;0;0;0;0;0;[27.2, 28.8, 28.8, 28.8, 28.8, 28.8, 27.2, 28.8, 28.8];7.35259999783011
HE_3_9_O;1;1289.06310797039;1927.36889268367;0.0554225093027135;0.984338499136612;37.4808000015037;"1";0;0;0;0;0;0;0;0;0;8.59330000093905;"1";0;0;"Good/OthersDefect";[1563, 1523, 1555, 1499, 1526, 1530, 1495, 1546, 1498];[0.682001203431682, 0.693252858557575, 0.654065718562935, 0.688304661493836, 0.675167016559113, 0.681140359399957, 0.688779965684645, 0.717033629304112, 0.703030447917762];[206, 194, 185, 167, 169, 210, 201, 210, 195];[2251, 2263, 2279, 2535, 2436, 2509, 2622, 2571, 2297];[121, 122, 122, 121, 120, 122, 122, 119, 117];[39, 38, 39, 40, 38, 37, 41, 40, 41];[39, 38, 39, 40, 38, 37, 41, 40, 41];0;0;31.4445000003616;"1";0;0;0.345500000548782;"1";0;0;0.351400001818547;"1";0;0;0.421300002926728;"1";0;0;0;0;0;0.340200000209734;"1";0;0;0.251299999945331;"1";0;0;0;0;0;0;[28.8, 27.2, 27.2, 27.2, 27.2, 28.8, 28.8, 28.8, 25.6];3.70249999832595
HE_3_10_O;1;1272.55926653619;1915.43155993169;0.0330183298601104;0.993102192828331;80.9016999992309;"1";0;0;0;0;0;0;0;0;0;4.35310000102618;"1";0;0;"Wire Sweep";[1477, 1505, 1503, 1482, 1460, 1462, 1477, 1522, 1511];[0.682428548590436, 0.689341708834233, 0.661413546743845, 0.712920957488273, 0.678233432234661, 0.699242540593723, 0.673912007850447, 0.711541831877923, 0.700506364445444];[247, 245, 243, 219, 231, 225, 243, 214, 227];[2291, 2304, 2354, 2630, 2369, 2550, 2447, 2470, 2428];[121, 120, 123, 119, 118, 120, 120, 117, 116];[44, 39, 48, 39, 39, 38, 38, 41, 39];[44, 39, 48, 39, 39, 38, 38, 41, 39];0;0;55.4625000004307;"1";0;0;0.450600000476697;"1";0;0;0.49109999963548;"1";0;0;0.842699999338947;"1";0;0;0;0;0;0.550400000065565;"1";0;0;0.404500002332497;"1";0;0;0;0;0;0;[44.8, 43.2, 49.6, 59.2, 68.8, 44.8, 30.4, 43.2, 35.2];5.29440000173054
HE_5_9_O;1;1289.7419548267;1926.68714338137;0.0542676457386001;0.988654243634429;60.0673000008101;"1";0;0;0;0;0;0;0;0;0;6.6292000010435;"1";0;0;"Good/OthersDefect";[1543, 1464, 1520, 1527, 1508, 1508, 1500, 1485, 1464];[0.683539954395037, 0.71322359360986, 0.664066242727113, 0.703879569439856, 0.7270592606553, 0.721654442582566, 0.669725072479748, 0.719601564281345, 0.709893550461902];[188, 242, 213, 220, 215, 195, 248, 205, 229];[2523, 2412, 2464, 2392, 2284, 2501, 2525, 2628, 2251];[121, 122, 120, 119, 119, 121, 120, 119, 117];[38, 37, 38, 40, 41, 39, 41, 42, 37];[38, 37, 38, 40, 41, 39, 41, 42, 37];0;0;15.5400000003283;"1";0;0;0.358900000719586;"1";0;0;0.608000002102926;"1";0;0;0.291200001811376;"1";0;0;0;0;0;0.315600002068095;"1";0;0;0.392800000554416;"1";0;0;0;0;0;0;[28.8, 28.8, 27.2, 27.2, 27.2, 30.4, 27.2, 28.8, 24];1.97379999735858
HE_6_9_O;1;1304.7204528341;1915.40971787837;0.0890378551257211;0.993450031098945;32.6781000003393;"1";0;0;0;0;0;0;0;0;0;5.12299999900279;"1";0;0;"Good/OthersDefect";[1465, 1421, 1474, 1442, 1492, 1484, 1450, 1425, 1448];[0.695961019917021, 0.710792741779638, 0.672356707235372, 0.695061895016982, 0.647621532279524, 0.697246209655293, 0.663609616853526, 0.678642073219321, 0.686891893467614];[220, 207, 206, 239, 196, 221, 220, 209, 230];[2562, 2522, 2436, 2303, 2341, 2401, 2502, 2447, 2522];[121, 121, 120, 120, 119, 120, 121, 117, 117];[40, 39, 39, 39, 38, 38, 38, 40, 40];[40, 39, 39, 39, 38, 38, 38, 40, 40];0;0;23.0545999984315;"1";0;0;0.495799999043811;"1";0;0;0.315699999191565;"1";0;0;0.352799997926923;"1";0;0;0;0;0;0.496200002089608;"1";0;0;0.741899999411544;"1";0;0;0;0;0;0;[28.8, 28.8, 28.8, 22.4, 20.8, 25.6, 27.2, 25.6, 30.4];3.05429999934859
HE_5_10_O;1;1280.81609762298;1912.43272819647;0.106880073225956;0.98811019057996;39.0709000021161;"1";0;0;0;0;0;0;0;0;0;4.28379999721074;"1";0;0;"Good/OthersDefect";[1488, 1497, 1462, 1441, 1458, 1440, 1471, 1397, 1465];[0.668133620139134, 0.688030603857709, 0.685239520829759, 0.687782643976786, 0.677532298354546, 0.694939470384034, 0.646901464149104, 0.717459952488055, 0.678166846248188];[225, 243, 243, 240, 229, 238, 237, 249, 238];[2500, 2497, 2393, 2320, 2204, 2415, 2403, 2149, 2427];[121, 120, 118, 118, 118, 120, 120, 117, 117];[38, 39, 38, 38, 38, 39, 39, 40, 41];[38, 39, 38, 38, 38, 39, 39, 40, 41];0;0;58.6583999975119;"1";0;0;0.514800001838012;"1";0;0;0.287199996819254;"1";0;0;0.530500001332257;"1";0;0;0;0;0;0.626100001682062;"1";0;0;0.417499999457505;"1";0;0;0;0;0;0;[28.8, 32, 28.8, 28.8, 28.8, 30.4, 30.4, 24, 33.6];2.66530000226339
HE_7_9_O;1;1287.85711113173;1935.40904359245;0.0609069729397853;0.987547699481823;35.1931000004697;"1";0;0;0;0;0;0;0;0;0;4.92759999906411;"1";0;0;"Wire Sweep";[1532, 1514, 1557, 1499, 1505, 1500, 1566, 1547, 1491];[0.671667185415322, 0.693463041493976, 0.651426167274038, 0.690715441511265, 0.708127011567949, 0.717409550790565, 0.692795543456383, 0.723491080457284, 0.686991479806064];[225, 171, 171, 185, 181, 191, 190, 202, 180];[2564, 2737, 2464, 2342, 2330, 2953, 2305, 2298, 2391];[121, 122, 122, 120, 119, 120, 121, 118, 117];[47, 44, 39, 42, 41, 92, 38, 39, 40];[47, 44, 39, 42, 41, 92, 38, 39, 40];0;0;20.0826999971468;"1";0;0;0.373699996998766;"1";0;0;0.300800002150936;"1";0;0;0.465799999801675;"1";0;0;0;0;0;0.372300000890391;"1";0;0;0.329799997416558;"1";0;0;0;0;0;0;[52.8, 33.6, 28.8, 28.8, 27.2, 43.2, 25.6, 28.8, 28.8];7.21900000280584
HE_6_10_O;1;1293.50800164352;1902.7047676848;0.0159895423388637;0.984182364213638;55.3781000016897;"1";0;0;0;0;0;0;0;0;0;4.60899999961839;"1";0;0;"Good/OthersDefect";[1491, 1456, 1471, 1485, 1500, 1468, 1465, 1443, 1459];[0.677148045254503, 0.695253680557658, 0.671726600294975, 0.692582234397509, 0.714963342541209, 0.693064203843234, 0.642035950532388, 0.692215592121757, 0.707901037155327];[232, 220, 228, 220, 232, 249, 223, 236, 234];[2491, 2637, 2374, 2296, 2463, 2446, 2343, 2263, 2347];[120, 121, 120, 119, 119, 119, 121, 117, 116];[40, 39, 39, 39, 39, 40, 38, 39, 38];[40, 39, 39, 39, 39, 40, 38, 39, 38];0;0;19.4112000026507;"1";0;0;0.424899997597095;"1";0;0;0.535300001502037;"1";0;0;0.594900000578491;"1";0;0;0;0;0;0.465199998870958;"1";0;0;0.374200000806013;"1";0;0;0;0;0;0;[25.6, 32, 30.4, 28.8, 30.4, 32, 30.4, 27.2, 28.8];2.76020000092103
HE_8_10_O;1;1291.09402707729;1913.382081441;0.116295047551772;0.97746529336905;95.1366999979655;"1";0;0;0;0;0;0;0;0;0;5.09260000035283;"1";0;0;"Good/OthersDefect";[1500, 1482, 1461, 1496, 1494, 1462, 1496, 1462, 1458];[0.672241503456255, 0.671792207816655, 0.651437650527896, 0.660195360352402, 0.684430634762303, 0.691354434483766, 0.643914516261732, 0.698641775539772, 0.736794397218254];[229, 222, 221, 236, 227, 222, 224, 213, 244];[2451, 2343, 2376, 2378, 2430, 2377, 2426, 2451, 2415];[119, 120, 119, 118, 118, 118, 120, 117, 115];[40, 37, 37, 39, 39, 38, 36, 39, 39];[40, 37, 37, 39, 39, 38, 36, 39, 39];0;0;20.2632000000449;"1";0;0;0.518200002261437;"1";0;0;0.3870000000461;"1";0;0;0.338100002409192;"1";0;0;0;0;0;0.39449999894714;"1";0;0;0.385400002414826;"1";0;0;0;0;0;0;[30.4, 28.8, 28.8, 30.4, 28.8, 30.4, 30.4, 28.8, 32];2.67329999769572
HE_7_10_O;1;1277.26197202842;1923.69844730436;0.0727460424416216;0.987993416303397;31.0877000010805;"1";0;0;0;0;0;0;0;0;0;5.81859999874723;"1";0;0;"Good/OthersDefect";[1496, 1485, 1489, 1487, 1502, 1541, 1501, 1500, 1527];[0.659753570926266, 0.700889367101333, 0.675420854291292, 0.682873711608619, 0.688075605635327, 0.653156230003116, 0.68861218192976, 0.669167872029611, 0.692762747677775];[233, 219, 228, 186, 184, 230, 219, 232, 227];[2394, 2257, 2354, 2360, 2319, 2385, 2323, 2269, 2224];[121, 121, 120, 119, 119, 120, 121, 117, 116];[39, 38, 40, 41, 40, 41, 39, 38, 39];[39, 38, 40, 41, 40, 41, 39, 38, 39];0;0;16.5902999979153;"1";0;0;0.294700002996251;"1";0;0;0.314299999445211;"1";0;0;0.748400001612026;"1";0;0;0;0;0;0.883400000020629;"1";0;0;0.853700003062841;"1";0;0;0;0;0;0;[27.2, 27.2, 28.8, 30.4, 27.2, 30.4, 28.8, 30.4, 30.4];4.96539999949164
HE_10_9_O;1;1305.22366086829;1918.15470496066;0.0614329554577619;0.979120205862941;100.485099999787;"1";0;0;0;0;0;0;0;0;0;3.75370000256225;"1";0;0;"Good/OthersDefect";[1534, 1457, 1539, 1511, 1500, 1533, 1495, 1516, 1497];[0.701779998131317, 0.70550373521485, 0.678169502530213, 0.677660896622233, 0.695604641098691, 0.687795348018822, 0.695269418934553, 0.697386328890254, 0.719617455126444];[200, 209, 217, 211, 195, 202, 207, 212, 212];[2484, 2556, 2485, 2423, 2394, 2635, 2341, 2446, 2468];[121, 121, 120, 120, 120, 121, 121, 117, 116];[41, 39, 39, 39, 38, 39, 37, 38, 39];[41, 39, 39, 39, 38, 39, 37, 38, 39];0;0;52.5104000007559;"1";0;0;0.438700000813697;"1";0;0;0.398600001062732;"1";0;0;0.436799997260096;"1";0;0;0;0;0;0.44770000022254;"1";0;0;0.330399998347275;"1";0;0;0;0;0;0;[27.2, 27.2, 30.4, 30.4, 27.2, 30.4, 28.8, 27.2, 27.2];3.22469999809982
HE_10_10_O;1;1291.61077034791;1906.46903844614;0.0244535666434126;0.973373747636259;30.477799999062;"1";0;0;0;0;0;0;0;0;0;11.1567999992985;"1";0;0;"Good/OthersDefect";[1487, 1462, 1549, 1470, 1491, 1472, 1513, 1497, 1498];[0.68632791077218, 0.724041356825843, 0.643965473318381, 0.67946745182887, 0.676621048808253, 0.69358536545589, 0.676898027405089, 0.706828045902096, 0.703969423819553];[213, 225, 208, 222, 221, 216, 237, 216, 210];[2336, 2362, 2272, 2327, 2170, 2439, 2363, 2287, 2296];[120, 120, 120, 118, 118, 119, 120, 116, 116];[39, 38, 39, 38, 37, 39, 38, 39, 38];[39, 38, 39, 38, 37, 39, 38, 39, 38];0;0;21.2320999999065;"1";0;0;0.433100001828279;"1";0;0;0.428999999712687;"1";0;0;0.525299998116679;"1";0;0;0;0;0;0.527000000147382;"1";0;0;0.441100000898587;"1";0;0;0;0;0;0;[32, 32, 28.8, 28.8, 30.4, 30.4, 32, 28.8, 32];3.65719999899738
HE_9_9_O;1;1291.25455706386;1928.42400882411;0.0383706878699892;0.982515748138837;40.8117000006314;"1";0;0;0;0;0;0;0;0;0;10.0554000018747;"1";0;0;"Good/OthersDefect";[1537, 1535, 1547, 1576, 1501, 1545, 1566, 1540, 1562];[0.672406261471086, 0.726661788531272, 0.684428195162003, 0.716109682845618, 0.709475276926409, 0.704803690185633, 0.702126865107997, 0.76363355261569, 0.76890590391656];[169, 193, 191, 187, 169, 162, 205, 195, 186];[2375, 2258, 2391, 2352, 2430, 2404, 2411, 2210, 2343];[120, 120, 119, 119, 120, 121, 121, 117, 117];[43, 40, 41, 40, 40, 39, 39, 39, 39];[43, 40, 41, 40, 40, 39, 39, 39, 39];0;0;26.4881999974023;"1";0;0;0.519900000654161;"1";0;0;0.411199998779921;"1";0;0;0.38710000080755;"1";0;0;0;0;0;0.494500000058906;"1";0;0;0.310899999021785;"1";0;0;0;0;0;0;[30.4, 27.2, 27.2, 25.6, 27.2, 27.2, 32, 28.8, 30.4];8.10310000088066
HE_9_10_O;1;1278.54237286595;1917.06529245641;-0.0167043515006009;0.988454890460162;51.8445000016072;"1";0;0;0;0;0;0;0;0;0;4.20020000092336;"1";0;0;"Good/OthersDefect";[1571, 1574, 1538, 1494, 1514, 1527, 1526, 1487, 1524];[0.705945032646958, 0.702000889736975, 0.653900551193084, 0.698413927288545, 0.70301313789561, 0.712553693681002, 0.693117029751242, 0.716793530857821, 0.698201690575537];[240, 236, 207, 218, 218, 222, 218, 222, 217];[2305, 2221, 2349, 2346, 2383, 2312, 2539, 2216, 2397];[121, 121, 120, 119, 117, 120, 120, 118, 117];[41, 38, 39, 39, 39, 37, 39, 40, 40];[41, 38, 39, 39, 39, 37, 39, 40, 40];0;0;18.896899997344;"1";0;0;0.386899999284651;"1";0;0;0.339899997925386;"1";0;0;0.37499999962165;"1";0;0;0;0;0;0.563300000067102;"1";0;0;0.689000000420492;"1";0;0;0;0;0;0;[32, 28.8, 30.4, 30.4, 32, 30.4, 36.8, 27.2, 30.4];4.75729999743635
HE_11_10_O;1;1281.06992804414;1909.62639228497;0.0095450123889292;0.994190822002338;44.9176000001899;"1";0;0;0;0;0;0;0;0;0;3.88440000097034;"1";0;0;"Good/OthersDefect";[1518, 1574, 1540, 1544, 1584, 1578, 1511, 1593, 1537];[0.65011333379578, 0.690034295436866, 0.684534622165039, 0.68851093877212, 0.702550686290429, 0.711442106903582, 0.692802978999324, 0.721505609885682, 0.742732311752102];[201, 219, 213, 208, 201, 209, 216, 207, 208];[2343, 2338, 2344, 2296, 2228, 2370, 2209, 2255, 2246];[120, 120, 119, 119, 119, 120, 121, 118, 117];[39, 44, 41, 40, 38, 39, 41, 38, 40];[39, 44, 41, 40, 38, 39, 41, 38, 40];0;0;25.8904000002076;"1";0;0;0.390999997762265;"1";0;0;0.843000001623295;"1";0;0;0.767199999245349;"1";0;0;0;0;0;0.42359999861219;"1";0;0;0.443099997937679;"1";0;0;0;0;0;0;[30.4, 30.4, 28.8, 27.2, 28.8, 28.8, 25.6, 28.8, 27.2];4.12260000302922
HE_11_9_O;1;1296.21872179201;1920.61953698481;0.0915924167400271;0.984807557736872;39.5459000028495;"1";0;0;0;0;0;0;0;0;0;13.3022000009078;"1";0;0;"Good/OthersDefect";[1602, 1557, 1622, 1570, 1558, 1587, 1599, 1541, 1544];[0.692984482774939, 0.679487555729738, 0.665397601310344, 0.677333365542093, 0.712727434664906, 0.707220995990902, 0.711635541460565, 0.688503281110595, 0.734465623815244];[194, 166, 191, 189, 192, 190, 171, 159, 180];[2410, 2282, 2176, 2485, 2318, 2304, 2450, 2261, 2195];[120, 120, 121, 121, 121, 120, 121, 119, 118];[40, 39, 41, 44, 40, 37, 42, 39, 40];[40, 39, 41, 44, 40, 37, 42, 39, 40];0;0;27.4291999994603;"1";0;0;0.435900001320988;"1";0;0;0.334200001816498;"1";0;0;0.354900003003422;"1";0;0;0;0;0;0.487599998450605;"1";0;0;0.361999998858664;"1";0;0;0;0;0;0;[27.2, 27.2, 25.6, 27.2, 27.2, 27.2, 25.6, 27.2, 25.6];1.85409999903641
HE_12_9_O;1;1311.42205068252;1914.40264384801;0.0792923033381392;0.986159157874113;78.7204999978712;"1";0;0;0;0;0;0;0;0;0;8.09600000138744;"1";0;0;"Good/OthersDefect";[1449, 1431, 1459, 1488, 1481, 1484, 1459, 1459, 1471];[0.68174422109004, 0.723307341170257, 0.661223539619764, 0.685517002590743, 0.684168069867069, 0.679066596395333, 0.688653173545887, 0.683019964618699, 0.721414687096652];[206, 210, 209, 200, 166, 194, 202, 192, 209];[2440, 2448, 2421, 2435, 2453, 2518, 2495, 2380, 2223];[120, 119, 119, 118, 120, 120, 121, 117, 115];[39, 38, 39, 39, 38, 38, 37, 38, 38];[39, 38, 39, 39, 38, 38, 37, 38, 38];0;0;34.7331999982998;"1";0;0;0.383399998099776;"1";0;0;0.543299996934365;"1";0;0;0.31489999673795;"1";0;0;0;0;0;0.313000000460306;"1";0;0;0.49349999972037;"1";0;0;0;0;0;0;[28.8, 28.8, 27.2, 28.8, 27.2, 30.4, 30.4, 27.2, 25.6];3.67520000145305
