;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL
Unit;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *circularity;9. *inner_radius (um);10. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Inspection Time
HE_7_1_L1;"1";1;6821828;6821828;17.46387968;17.46387968;0.216769632904328;3.06194129034036;-2.263042413617;12.4199850920182;"1";0;543.684168353924;2324.23673162796;0.202162071648139;1.84609162677919;0.104014297308457;3.71877877060474;-0.869894669366279;11.5830334830597;23.3895999990636;"1";0;0;0;0;0;0;[0.615736874026265, 0.852973067042614, 0.603184890686876, 0.853455742328062, 0.853564479841145, 0.871128420091071, 0.719106959592968, 0.621146270689705];[21.6, 24, 20.8, 22.4, 23.2, 24, 20.8, 21.6];3.92749999809894;"1";16;4642;[327, 250, 279, 299, 336, 272, 303, 260, 294, 279, 298, 282, 293, 254, 276, 340];11883.52;[837.12, 640, 714.24, 765.44, 860.16, 696.32, 775.68, 665.6, 752.64, 714.24, 762.88, 721.92, 750.08, 650.24, 706.56, 870.4];[4.65013819396378, 88.1608605347747, 55.8173901993811, 23.1475223635389, -8.94804739820832, 64.2569717750449, -15.4085019048396, -83.79156568687, 44.0159553420208, 65.0989256096945, -34.2560989419241, -69.8266240950533, -38.8729822620637, 87.6105104585258, 77.0312231863617, -3.46374925299657];1.7638999997871;"1";9;11764;[1334, 1316, 1271, 1288, 1304, 1287, 1299, 1346, 1319];0.03011584;[0.00341504, 0.00336896, 0.00325376, 0.00329728, 0.00333824, 0.00329472, 0.00332544, 0.00344576, 0.00337664];[-87.0929143131348, 83.816271991745, 75.6948949392836, -89.930580529633, 89.5523602086854, -84.3463126950099, -80.5958705789453, -85.181626648753, 86.6624240272664];2.47049999961746
HE_6_1_L1;"1";1;6823598;6823598;17.46841088;17.46841088;0.216285177969208;3.04006275727263;-2.28033432145329;12.3922278688715;"1";0;554.680036789598;2309.77383686904;0.219216967604569;1.84353848256965;0.102572321520423;3.69563813899046;-0.887488058863357;12.5602070413979;20.1693999988493;"1";0;0;0;0;0;0;[0.623798530313141, 0.750280440748816, 0.711027629319407, 0.663664153881699, 0.694202103881078, 0.640557887564656, 0.725292740925287];[19.2, 20.8, 20, 20, 20, 20, 19.2];3.01399999807472;"1";16;5005;[362, 300, 304, 316, 362, 299, 333, 277, 334, 278, 348, 264, 339, 246, 316, 327];12812.8;[926.72, 768, 778.24, 808.96, 926.72, 765.44, 852.48, 709.12, 855.04, 711.68, 890.88, 675.84, 867.84, 629.76, 808.96, 837.12];[-2.10664463721978, -20.8425897632186, 11.0501428970525, -8.79073258198037, -4.19467862971558, 9.93227914342742, -12.9974025278653, 79.2299017967267, 12.5325029460728, -66.6966218046616, -9.84383068822762, -75.9075395551077, -10.5916211563383, 88.7371014405788, 5.27175959784269, 15.6438832741658];5.46980000217445;"1";9;11015;[1246, 1235, 1238, 1192, 1215, 1176, 1243, 1247, 1223];0.0281984;[0.00318976, 0.0031616, 0.00316928, 0.00305152, 0.0031104, 0.00301056, 0.00318208, 0.00319232, 0.00313088];[89.7734148305503, 67.8608277223077, 78.893855595037, -83.773805460157, -87.3047221299945, 82.2573043088951, 88.1825717999093, -86.8278327715633, 84.0935804134229];14.5745000008901
HE_6_2_L1;"1";1;6834979;6834979;17.49754624;17.49754624;0.230547706087274;3.01853682102023;-2.26083821916644;13.2094105352234;"1";0;538.512810410009;2293.66046156776;0.206308676554736;1.84654438726303;0.103811450103566;3.66985673850842;-0.861620496656015;11.820616443516;22.9736000001139;"1";0;0;0;0;0;0;[0.619383866982004, 0.670089657837473, 0.731175054617825, 0.703251290285309, 0.677724266453084, 0.632427878088846];[20, 20, 20.8, 20, 20, 20];3.30509999912465;"1";16;4623;[346, 246, 270, 284, 326, 254, 337, 235, 311, 261, 352, 251, 308, 228, 282, 332];11834.88;[885.76, 629.76, 691.2, 727.04, 834.56, 650.24, 862.72, 601.6, 796.16, 668.16, 901.12, 642.56, 788.48, 583.68, 721.92, 849.92];[1.87889106620392, -77.3054966471776, 59.3297318785997, 67.9505115320201, -15.4442856817406, -87.6105104585258, -8.87508076660528, 89.4250626854842, 4.35252093737378, 86.1486973347451, 3.34431688450185, -86.8422998295494, -24.3478618353022, -88.8186626156302, 52.6023936030608, -11.0139077771919];3.17870000071707;"1";9;10859;[1219, 1248, 1170, 1165, 1245, 1184, 1213, 1211, 1204];0.02779904;[0.00312064, 0.00319488, 0.0029952, 0.0029824, 0.0031872, 0.00303104, 0.00310528, 0.00310016, 0.00308224];[88.6515495396182, 82.8041575481339, 76.5424199099423, -80.8384364322945, 84.2133299686786, 86.387973599209, -86.5358259367454, -87.8865802959899, -86.1053194683923];3.39040000108071
HE_8_1_L1;"1";1;6820642;6820642;17.46084352;17.46084352;0.22512750115479;3.04480959158977;-2.28961682351896;12.898855668496;"1";0;559.822120698612;2312.32321030128;0.214067827815981;1.84607850482626;0.103362075511169;3.69971713648206;-0.895715393117779;12.2651830633889;11.9081000011647;"1";0;0;0;0;0;0;[0.66373079972316, 0.61514376412868, 0.769240878713195, 0.750722299376259, 0.614260998424859];[21.6, 20.8, 20, 20, 20.8];4.15499999871827;"1";16;5128;[383, 302, 329, 274, 364, 306, 355, 302, 353, 297, 337, 287, 329, 249, 331, 330];13127.68;[980.48, 773.12, 842.24, 701.44, 931.84, 783.36, 908.8, 773.12, 903.68, 760.32, 862.72, 734.72, 842.24, 637.44, 847.36, 844.8];[0.982350263065457, -16.3923387625417, 7.68032246367068, -66.1077867882625, 0.147875296559278, 0, -10.1987005462299, -24.2891479630361, -4.38490524346603, -3.30863262220346, -3.22031024459187, 42.6045184225597, 3.65276313804385E-16, -70.7626334614092, 2.70175574464196, 11.9177716526978];2.87179999941145;"1";9;11357;[1307, 1268, 1273, 1249, 1260, 1181, 1312, 1269, 1238];0.02907392;[0.00334592, 0.00324608, 0.00325888, 0.00319744, 0.0032256, 0.00302336, 0.00335872, 0.00324864, 0.00316928];[85.14413333327, 75.1968904993571, 49.4157342341205, -86.6924849854416, 86.5082821047035, 89.4821432944826, -84.966062817457, 88.6176656135836, 84.1533814932876];2.04609999855165
HE_5_2_L1;"1";1;6834071;6834071;17.49522176;17.49522176;0.183299846828061;3.03575436661398;-2.23905946122011;10.5023076086423;"1";0;528.067775155556;2305.20562968907;0.216839869158097;1.84206430715792;0.101999131731848;3.68832900750252;-0.844908440248889;12.424009332928;27.9716000004555;"1";0;0;0;0;0;0;[0.659413634348045, 0.793934438133368, 0.826250514069146, 0.87149992483516, 0.643820043827655, 0.65065711166352, 0.804677072836063, 0.83945641595767, 0.650482373008516];[20.8, 23.2, 24, 24.8, 20.8, 20, 23.2, 24.8, 20];5.07289999950444;"1";16;4305;[305, 255, 249, 272, 307, 236, 304, 238, 272, 255, 316, 239, 268, 204, 250, 335];11020.8;[780.8, 652.8, 637.44, 696.32, 785.92, 604.16, 778.24, 609.28, 696.32, 652.8, 808.96, 611.84, 686.08, 522.24, 640, 857.6];[-17.5422717764586, -90, 83.569627960298, -90, -22.3362020251343, -86.9093939286727, -16.3013019806511, -90, 61.7250377887502, 78.1999050660411, -4.14108680842368, 88.1543070067744, -88.4569913988042, -90, 83.277868482959, -2.85515021788158];12.8186000001733;"1";9;11579;[1312, 1275, 1332, 1272, 1260, 1217, 1258, 1360, 1293];0.02964224;[0.00335872, 0.003264, 0.00340992, 0.00325632, 0.0032256, 0.00311552, 0.00322048, 0.0034816, 0.00331008];[89.8591505825599, 82.4185053901461, -87.7610877915342, 83.8879899014924, 84.4801561232651, 85.4726147973518, -81.2107578720294, -77.3580452487408, -89.9965281008995];2.26990000010119
HE_8_2_L1;"1";1;6837559;6837559;17.50415104;17.50415104;0.243423446241891;3.02411155700448;-2.26327505567411;13.9471361041901;"1";0;539.815528496646;2297.41233973631;0.249402341581661;1.84561113315376;0.103580399076902;3.67585974357809;-0.863704845594633;14.2897015733093;25.2202000010584;"1";0;0;0;0;0;0;[0.813846734156635, 0.825433360924055, 0.716330594505816, 0.711503207224242, 0.641359797234547, 0.776070687773197, 0.737836564503738, 0.691460406569669, 0.822739210453753];[22.4, 23.2, 21.6, 21.6, 21.6, 24, 21.6, 20.8, 22.4];3.42439999803901;"1";16;4319;[341, 233, 278, 234, 334, 219, 303, 216, 280, 238, 319, 218, 303, 204, 291, 308];11056.64;[872.96, 596.48, 711.68, 599.04, 855.04, 560.64, 775.68, 552.96, 716.8, 609.28, 816.64, 558.08, 775.68, 522.24, 744.96, 788.48];[-3.23123928746728, -84.2245188475171, -69.1038282394344, 84.8951581953821, -12.6887387819826, -81.7200114923693, -26.2005023657495, -85.2477251129855, -47.5736809722901, -85.3909226392505, 8.40863325256073, -85.7069262119831, -28.4839443519498, -84.9543289787045, -36.7341792621275, -20.0412468922484];2.04039999880479;"1";9;11258;[1321, 1279, 1292, 1242, 1234, 1208, 1256, 1231, 1195];0.02882048;[0.00338176, 0.00327424, 0.00330752, 0.00317952, 0.00315904, 0.00309248, 0.00321536, 0.00315136, 0.0030592];[-86.3044709154541, -85.597016289866, 83.4046693144357, -86.6579431556135, 85.7414092097297, 73.987483743083, 83.7329019380077, -81.9900229131904, -86.1811563600995];2.86939999932656
HE_7_2_L1;"1";1;6833418;6833418;17.49355008;17.49355008;0.202459025277188;3.03963603713398;-2.2417719710985;11.6000476727153;"1";0;526.46356193782;2306.38348877891;0.228601047901559;1.84619783577805;0.103748853065702;3.69021358204625;-0.842341699100512;13.0978752370273;28.5656000014569;"1";0;0;0;0;0;0;[0.669763101623153, 0.810171198757788, 0.899057122540347, 0.705539951878821, 0.669937278748501, 0.803524121212036, 0.845602334803993, 0.838568972728867, 0.826238345790111];[21.6, 24, 24.8, 21.6, 22.4, 23.2, 24, 24.8, 24];4.88789999872097;"1";16;4092;[287, 221, 225, 258, 292, 220, 275, 238, 262, 241, 309, 215, 270, 207, 248, 324];10475.52;[734.72, 565.76, 576, 660.48, 747.52, 563.2, 704, 609.28, 670.72, 616.96, 791.04, 550.4, 691.2, 529.92, 634.88, 829.44];[-49.1611177772874, -79.716586508249, 69.1780092245203, -86.1303577786413, -40.5788744350124, -85.8047615515921, -64.5631282908103, -76.4314640952929, -69.5843259127631, -79.0508531076876, -11.2607477556163, -81.6318258425213, -61.0522259120705, -81.2827707929238, 89.6630321696291, 12.1226157899263];1.89979999777279;"1";9;11598;[1300, 1331, 1274, 1255, 1294, 1250, 1307, 1275, 1312];0.02969088;[0.003328, 0.00340736, 0.00326144, 0.0032128, 0.00331264, 0.0032, 0.00334592, 0.003264, 0.00335872];[88.9170240817938, -86.7370292833252, -82.752346354576, -89.1798223936301, -89.8498747584213, 85.7346841322547, -87.4745956296943, 89.7838729319734, 89.8315748708729];2.44519999978365
HE_10_1_L1;"1";1;6855916;6855916;17.55114496;17.55114496;0.213873764058814;3.04551698007969;-2.28967804389669;12.2540640291468;"1";0;561.408234915312;2312.46789516307;0.398115189202931;1.84253740096238;0.10200819443779;3.69994863226092;-0.898253175864499;22.8103201013802;16.4848000022175;"1";0;0;0;0;0;0;[0.607506858669569, 0.756416307147587, 0.612945529557094, 0.616596988455674, 0.636562549364743, 0.610406601877206, 0.63580633599715];[20, 20, 20.8, 20.8, 20, 20, 20];2.68290000167326;"1";16;4999;[400, 277, 329, 283, 352, 306, 329, 296, 345, 278, 337, 250, 311, 263, 321, 322];12797.44;[1024, 709.12, 842.24, 724.48, 901.12, 783.36, 842.24, 757.76, 883.2, 711.68, 862.72, 640, 796.16, 673.28, 821.76, 824.32];[5.60546053923412, -55.0890103725768, 12.2056720773602, -52.3165418507542, -14.8171139580737, -23.1769233107048, -16.8480077255372, 2.05279314931784, -3.40130751963108, -58.0721827362864, -5.15102332798719, -85.9417904665782, -26.019511734587, -66.7273779719963, -24.3879921190481, -7.55092188188472];2.49469999835128;"1";9;11239;[1275, 1298, 1269, 1192, 1236, 1191, 1254, 1299, 1225];0.02877184;[0.003264, 0.00332288, 0.00324864, 0.00305152, 0.00316416, 0.00304896, 0.00321024, 0.00332544, 0.003136];[-70.5303047700768, 75.0370325454727, -88.4893070261332, -80.9028103000734, 76.4297111704681, 81.950059528531, 81.3470849979298, -89.6234540516437, 81.9946050021448];4.02990000293357
HE_11_1_L1;"1";1;6834228;6834228;17.49562368;17.49562368;0.213136814892389;3.0433733174837;-2.2662083987833;12.211839952195;"1";0;545.360730558309;2311.00294384423;0.20694583286475;1.84486896234188;0.102313308935493;3.69760471015078;-0.872577168893295;11.8571228109699;35.6224999995902;"1";0;0;0;0;0;0;[0.648079016574593, 0.625940855791187, 0.659794660860699, 0.616159584625744, 0.847183783622935, 0.610373115702936, 0.638650273021423, 0.663292677086774];[20.8, 21.6, 22.4, 20, 24.8, 21.6, 21.6, 22.4];4.11710000116727;"1";16;5075;[367, 323, 316, 300, 338, 323, 324, 304, 349, 299, 326, 279, 300, 271, 301, 355];12992;[939.52, 826.88, 808.96, 768, 865.28, 826.88, 829.44, 778.24, 893.44, 765.44, 834.56, 714.24, 768, 693.76, 770.56, 908.8];[-1.07378838910918, -1.51180244880405, 15.9466264429968, -4.86426539750717, -12.3061077136403, 0, -6.10649667247503, 31.3309334283162, 0.168617365481588, -33.1874623673114, -1.0373763161683, -49.4272398574868, -26.8200031020103, -68.8194838749604, -27.6100363307617, -1.1881195661685];2.65890000082436;"1";9;11737;[1356, 1323, 1306, 1286, 1336, 1234, 1311, 1307, 1278];0.03004672;[0.00347136, 0.00338688, 0.00334336, 0.00329216, 0.00342016, 0.00315904, 0.00335616, 0.00334592, 0.00327168];[84.0042061840117, 82.5067549992492, 82.9113758473409, 87.6333631696659, 82.5797832604805, -87.6371924793047, -86.6537620425183, -87.9361775408921, 83.3465686341654];3.06319999799598
HE_10_2_L1;"1";1;6830450;6830450;17.485952;17.485952;0.234301720545981;3.02832559166673;-2.26685105549415;13.4244997199383;"1";0;543.107199690291;2302.54324230961;0.191836366657597;1.84647545443298;0.102343716853724;3.68406918769538;-0.868971519504466;10.9914141666045;13.6359999996785;"1";0;0;0;0;0;0;[0.801504462094148, 0.783393699612541, 0.63017098188112, 0.719528298072988, 0.840224586716043, 0.642366212798395];[22.4, 23.2, 20, 23.2, 23.2, 20.8];3.91940000190516;"1";16;4507;[364, 253, 279, 248, 359, 233, 325, 229, 302, 231, 345, 237, 299, 215, 298, 290];11537.92;[931.84, 647.68, 714.24, 634.88, 919.04, 596.48, 832, 586.24, 773.12, 591.36, 883.2, 606.72, 765.44, 550.4, 762.88, 742.4];[5.73590357299238, -85.5280333063037, 66.1320259205133, 77.6472987168357, -5.34223343393433, 83.9757855415335, -6.31745992434435, 85.9998630773223, 24.8483305204287, -81.9970642233261, 8.21249173798627, -79.4638927225685, 33.2394470142707, -90, 35.0901771333736, -33.6900675259797];3.88279999970109;"1";9;11508;[1314, 1330, 1266, 1285, 1244, 1239, 1263, 1252, 1315];0.02946048;[0.00336384, 0.0034048, 0.00324096, 0.0032896, 0.00318464, 0.00317184, 0.00323328, 0.00320512, 0.0033664];[-89.2052877602533, 84.1967011862945, 80.0812188770857, 65.7430236536788, -84.5111314190378, 67.1154526716077, -82.6904161163651, -81.3261617200286, -88.4469366128634];5.94850000197766
HE_9_2_L1;"1";1;6825274;6825274;17.47270144;17.47270144;0.190173802873942;3.04412739005057;-2.24502640696916;10.8961562786298;"1";0;528.451332934377;2312.38384958043;0.207002433360692;1.84079762455337;0.10091126258794;3.69981415932869;-0.845522132695003;11.8603657805057;16.6097000001173;"1";0;0;0;0;0;0;[0.868229425190105, 0.833173333471388, 0.646778240568362, 0.871349267434989, 0.831977140155863, 0.818701305063013, 0.835914765147171, 0.788016251248474, 0.681118890954414];[24, 24, 24, 24.8, 24.8, 24, 24, 23.2, 22.4];2.55979999928968;"1";16;4346;[306, 227, 251, 261, 328, 231, 312, 220, 276, 246, 321, 244, 273, 228, 287, 335];11125.76;[783.36, 581.12, 642.56, 668.16, 839.68, 591.36, 798.72, 563.2, 706.56, 629.76, 821.76, 624.64, 698.88, 583.68, 734.72, 857.6];[12.439857271125, -84.3365733558497, 58.2543214371442, -78.1901437745982, -7.3865836831908, -86.8265958019666, -16.130771803358, -87.1398823939099, -64.0185053609079, -80.999810805205, 9.03007569627735, -82.115623126146, -62.5235650220889, -83.5541774625828, 71.8268811652411, -10.7375322271268];2.93769999916549;"1";9;11772;[1383, 1317, 1277, 1273, 1321, 1286, 1294, 1327, 1294];0.03013632;[0.00354048, 0.00337152, 0.00326912, 0.00325888, 0.00338176, 0.00329216, 0.00331264, 0.00339712, 0.00331264];[-88.627044497929, 82.1639322082923, 87.8590333087002, 83.5468875906793, 88.1323539003378, -89.1086632568587, -89.6852038302046, -82.0404360893168, -87.2649741367744];4.84380000125384
HE_11_2_L1;"1";1;6818294;6818294;17.45483264;17.45483264;0.244843113246321;3.0271012517794;-2.24813386175486;14.0284770318579;"1";0;531.812479758396;2303.38424409563;0.213562452419375;1.84624890342289;0.102558529439168;3.68541479055301;-0.850899967613434;12.2362271860936;35.8830000004673;"1";0;0;0;0;0;0;[0.814009010832419, 0.788019521748738, 0.862214829989479, 0.81275729332623, 0.8413045266671, 0.869532788699561, 0.844441979415803, 0.733180796663867, 0.784033733413673];[23.2, 24, 24.8, 24.8, 24, 24, 24, 20.8, 23.2];3.49899999855552;"1";16;4496;[333, 235, 267, 288, 326, 255, 320, 245, 292, 262, 324, 240, 302, 223, 271, 313];11509.76;[852.48, 601.6, 683.52, 737.28, 834.56, 652.8, 819.2, 627.2, 747.52, 670.72, 829.44, 614.4, 773.12, 570.88, 693.76, 801.28];[-16.9075498610101, -89.4927652702992, -88.2438602902918, -45.8572631734139, -14.5427477728188, -82.7026883746862, -11.5974840023681, -81.4607641725631, -44.5749597956844, -67.7873846252452, 14.9298673864028, -76.37747356879, -30.8316788357158, -88.271486105167, -66.1166835483628, -19.040381001859];2.68139999752748;"1";9;11774;[1376, 1299, 1319, 1326, 1260, 1269, 1308, 1304, 1313];0.03014144;[0.00352256, 0.00332544, 0.00337664, 0.00339456, 0.0032256, 0.00324864, 0.00334848, 0.00333824, 0.00336128];[82.3462577413128, 75.1221352998251, 80.6017223179764, 86.8900107666669, 81.9116530021167, 80.0907453311821, 86.9775919372349, 87.2581843008219, 84.0508552922606];7.75810000050114
HE_12_1_L1;"1";1;6843813;6843813;17.52016128;17.52016128;0.187175345505211;3.02603676424239;-2.28883375136054;10.7243573263516;"1";0;559.867350271082;2301.41867044397;0.214559721164336;1.8461490248818;0.102664105864898;3.68226987271036;-0.895787760433731;12.2933664762202;35.1270999999542;"1";0;0;0;0;0;0;[0.645983436650939, 0.682274334415794, 0.610899765889437, 0.637137517702258, 0.656730916654196, 0.831333074521513];[21.6, 20.8, 20.8, 21.6, 20, 20.8];6.34400000126334;"1";16;4973;[349, 300, 312, 323, 330, 318, 290, 302, 311, 300, 291, 292, 293, 295, 307, 360];12730.88;[893.44, 768, 798.72, 826.88, 844.8, 814.08, 742.4, 773.12, 796.16, 768, 744.96, 747.52, 750.08, 755.2, 785.92, 921.6];[17.8617043180745, -18.3576879873927, 23.3035185315929, -8.02974530124422, 4.18053071644325, -13.2025922690122, 23.50667081292, -14.9967353536569, 8.68101973833964, -33.8038655090388, 37.6246439078837, 40.1250256128233, -34.8820147768077, -32.1201061330317, 3.69828855517732, -4.53688142855526];2.4626000013086;"1";9;11370;[1344, 1246, 1253, 1268, 1220, 1256, 1274, 1248, 1261];0.0291072;[0.00344064, 0.00318976, 0.00320768, 0.00324608, 0.0031232, 0.00321536, 0.00326144, 0.00319488, 0.00322816];[88.77064337095, 85.5569587658098, 86.2277260477831, -88.1010959926051, -78.1721054390623, 89.0938232298389, -85.4974777558988, -81.5767302436569, -89.0713096045938];1.65539999943576
HE_12_2_L1;"1";1;6821569;6821569;17.46321664;17.46321664;0.245024284445074;3.00768848691555;-2.26876114113923;14.0388573769157;"1";0;545.22839004861;2292.51133431352;0.229442441860219;1.84466276788513;0.101657831503029;3.66801813490164;-0.872365424077777;13.1460835597663;13.4331999979622;"1";0;0;0;0;0;0;[0.749021913901998, 0.652774791704463, 0.769552892910226, 0.758099386748255, 0.681811527855211, 0.670187988095436, 0.659595490653838, 0.632523982037736, 0.663928038566163];[21.6, 20, 22.4, 22.4, 20, 20, 20, 20.8, 20];6.83239999852958;"1";16;4767;[346, 282, 302, 281, 331, 273, 321, 258, 315, 280, 339, 262, 294, 238, 317, 328];12203.52;[885.76, 721.92, 773.12, 719.36, 847.36, 698.88, 821.76, 660.48, 806.4, 716.8, 867.84, 670.72, 752.64, 609.28, 811.52, 839.68];[0.0855997235070932, 52.5824642883326, 27.8142508756411, -61.144837661513, 21.0157761285898, 87.8787328274098, 11.2576748643077, -86.5527438344812, 8.75336142824274, -64.8495644222485, 2.17972545874843, -65.1691601234283, 43.0668409737014, -87.738735365616, -3.92903998226816, -4.35626139846023];1.87229999937699;"1";9;11169;[1279, 1238, 1245, 1232, 1223, 1193, 1284, 1265, 1210];0.02859264;[0.00327424, 0.00316928, 0.0031872, 0.00315392, 0.00313088, 0.00305408, 0.00328704, 0.0032384, 0.0030976];[80.3157988048342, 81.7922729543215, 84.6106313085708, 85.0845870529803, 77.6618752191219, 84.4164229377506, 84.5713413378411, -86.7748409044798, 78.4337555143925];3.8875000027474
HE_14_2_L1;"1";1;6834335;6834335;17.4958976;17.4958976;0.221739486579043;3.01601927280416;-2.27686901271301;12.7047367323769;"1";0;547.64790036668;2294.49632427205;0.248114445015357;1.84713290774898;0.103111442688229;3.67119411883528;-0.876236640586689;14.2159105356107;20.5531999999948;"1";0;0;0;0;0;0;[0.716366231126229, 0.745734763334305, 0.743180875436182, 0.653443301847021];[20, 22.4, 22.4, 20];3.16730000122334;"1";16;4488;[347, 229, 289, 264, 336, 225, 317, 238, 299, 249, 328, 238, 301, 220, 291, 317];11489.28;[888.32, 586.24, 739.84, 675.84, 860.16, 576, 811.52, 609.28, 765.44, 637.44, 839.68, 609.28, 770.56, 563.2, 744.96, 811.52];[15.7672517209264, 87.2408384746482, 34.4427800065032, -70.6380554832972, 9.16831262580187, 88.2141500078992, 14.5270490171682, -90, 39.2610067089228, 86.7251090481735, 12.0708546976851, -90, -21.513661408312, -88.7346184911823, -15.2437797954856, 16.3471439482613];7.26450000001932;"1";9;11185;[1305, 1245, 1239, 1228, 1236, 1222, 1223, 1252, 1235];0.0286336;[0.0033408, 0.0031872, 0.00317184, 0.00314368, 0.00316416, 0.00312832, 0.00313088, 0.00320512, 0.0031616];[-89.7191574180272, 77.4487701159388, 82.9797491068719, 86.570110024448, -78.8593924255817, -89.9605495289898, 88.0586506134884, -82.9446504476257, 83.6761741473132];3.61469999916153
HE_13_1_L1;"1";1;6841711;6841711;17.51478016;17.51478016;0.206119866190232;3.05420378498887;-2.27377078511501;11.8097984065016;"1";0;550.883738796002;2318.8282794796;0.215284811278131;1.84415738940232;0.102594677041595;3.71012524716736;-0.881413982073604;12.3349110795073;19.10670000143;"1";0;0;0;0;0;0;[0.607794348037867, 0.688181279143012, 0.701156875781755, 0.679107714530979, 0.690270087216051, 0.642472624989613, 0.760483658402999];[21.6, 21.6, 22.4, 21.6, 21.6, 20.8, 21.6];9.74800000039977;"1";16;4647;[326, 289, 267, 328, 297, 289, 247, 288, 269, 280, 298, 289, 296, 253, 282, 349];11896.32;[834.56, 739.84, 683.52, 839.68, 760.32, 739.84, 632.32, 737.28, 688.64, 716.8, 762.88, 739.84, 757.76, 647.68, 721.92, 893.44];[3.25587690433551, 0, 82.3781667837867, -8.28943784119926, 30.545480314798, 0, 88.8277949295823, 45, 85.150532105482, -85.568863116651, -37.6280744925577, 46.6832303317149, -10.4267055985777, -90, 73.5315049191261, -1.84397501623315];4.28480000118725;"1";9;11634;[1354, 1310, 1253, 1312, 1292, 1281, 1276, 1289, 1267];0.02978304;[0.00346624, 0.0033536, 0.00320768, 0.00335872, 0.00330752, 0.00327936, 0.00326656, 0.00329984, 0.00324352];[-83.9571513532606, -81.2829402399694, -87.0931732714483, -81.557629655321, -88.6618003924089, -82.1471662150848, -84.1147173982401, -88.7022817210349, -85.4360900496872];2.59720000030939
HE_13_2_L1;"1";1;6819585;6819585;17.4581376;17.4581376;0.214604579831926;3.03283888787954;-2.25538530382714;12.2959366885477;"1";0;536.078290266874;2308.47659359061;0.387884977823338;1.83607336738756;0.10301972402776;3.69356254974497;-0.857725264426999;22.2241721658028;20.8939999974973;"1";0;0;0;0;0;0;[0.794891276410872, 0.885554676673554, 0.729768055582652, 0.839703572355365, 0.731557257046076, 0.601124335098957, 0.788655726138683, 0.846578923083789, 0.679994634065567];[23.2, 24.8, 22.4, 23.2, 20, 21.6, 24, 24, 22.4];3.46319999880507;"1";16;4527;[340, 262, 255, 275, 307, 260, 285, 242, 311, 272, 314, 259, 277, 255, 276, 337];11589.12;[870.4, 670.72, 652.8, 704, 785.92, 665.6, 729.6, 619.52, 796.16, 696.32, 803.84, 663.04, 709.12, 652.8, 706.56, 862.72];[5.80635545413022, -77.048315897577, 60.7695789464497, -64.859064366059, 16.337501623408, -79.5489897108584, 80.6723217568246, 86.4883545838378, 1.26969357762966, -90, 0.785612994266667, -81.1238998423757, -61.2687349461978, -90, -70.0244858134357, -7.58007574700531];1.84199999785051;"1";9;11411;[1324, 1352, 1294, 1203, 1214, 1219, 1255, 1270, 1280];0.02921216;[0.00338944, 0.00346112, 0.00331264, 0.00307968, 0.00310784, 0.00312064, 0.0032128, 0.0032512, 0.0032768];[-82.8521110379337, 86.8118605337976, 82.9608032542451, 87.8823448870066, 82.0620717708738, -82.6132007729066, -87.008518002605, -80.5963178226072, -84.4014580472782];4.89560000278288
