;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
HE_6_9_O;1;1308.53039200047;1908.50197945977;0.0180489616798144;0.976315530965152;16.4114000035624;"1";0;0;0;0;0;0;0;0;0;3.25100000191014;"1";0;0;"Good/OthersDefect";[1566, 1559, 1585, 1550, 1528, 1557, 1569, 1539, 1575];[0.862792999557478, 0.839892836336973, 0.786530288387917, 0.851608744338416, 0.8524513761138, 0.864942624464682, 0.800813611987413, 0.825580790244617, 0.816636440931174];[196, 182, 219, 216, 219, 211, 216, 202, 222];[2606, 2656, 2643, 2577, 2718, 2393, 2526, 2398, 2434];[120, 119, 119, 119, 117, 118, 118, 115, 115];[39, 40, 40, 39, 41, 39, 42, 42, 40];[39, 40, 40, 39, 41, 39, 42, 42, 40];0;0;28.7795000003825;"1";0;0;0.432900000305381;"1";0;0;0.615000000834698;"1";0;0;0.575900001422269;"1";0;0;0;0;0;0.3409000019019;"1";0;0;0.318799997330643;"1";0;0;0;0;0;0;[30.4, 33.6, 30.4, 33.6, 35.2, 32, 30.4, 32, 41.6];1.74090000291471
HE_5_9_O;1;1295.16175258833;1918.65128582626;0.278167444960405;0.989025685216262;23.5074999982317;"1";0;0;0;0;0;0;0;0;0;1.91880000056699;"1";0;0;"Good/OthersDefect";[1642, 1651, 1575, 1651, 1623, 1649, 1612, 1632, 1567];[0.796297445791839, 0.814071990252236, 0.858969599627001, 0.757218293151037, 0.87732312209697, 0.810180760483063, 0.833324534340703, 0.836336441520751, 0.875933403258691];[212, 197, 178, 191, 202, 183, 172, 173, 169];[2342, 2670, 2506, 2530, 2693, 2485, 2348, 2630, 2527];[120, 120, 119, 118, 117, 118, 119, 117, 117];[41, 43, 45, 41, 42, 44, 40, 43, 41];[41, 43, 45, 41, 42, 44, 40, 43, 41];0;0;49.6696999980486;"1";0;0;0.438400002167327;"1";0;0;0.63620000219089;"1";0;0;0.640299997030525;"1";0;0;0;0;0;0.318899998092093;"1";0;0;0.28300000121817;"1";0;0;0;0;0;0;[30.4, 33.6, 33.6, 32, 33.6, 32, 24, 27.2, 33.6];1.46379999932833
HE_6_10_O;1;1291.1228315618;1897.63838361285;0.260885205639724;0.982733016291704;17.3632000005455;"1";0;0;0;0;0;0;0;0;0;7.95619999917108;"1";0;0;"Good/OthersDefect";[1573, 1566, 1563, 1639, 1570, 1634, 1529, 1565, 1535];[0.781906586451551, 0.825669940718775, 0.789223820232123, 0.695092038953249, 0.844349411234883, 0.770263933094193, 0.790787275290975, 0.801415105227056, 0.800509999074591];[240, 209, 227, 218, 211, 242, 230, 238, 224];[2492, 2351, 2596, 2373, 2395, 2469, 2403, 2367, 2404];[118, 118, 117, 117, 116, 117, 116, 115, 114];[39, 39, 41, 39, 41, 41, 46, 40, 40];[39, 39, 41, 39, 41, 41, 46, 40, 40];0;0;47.653800000262;"1";0;0;0.443500000983477;"1";0;0;0.333500000124332;"1";0;0;0.482399998873007;"1";0;0;0;0;0;0.405900002078852;"1";0;0;0.446500001999084;"1";0;0;0;0;0;0;[27.2, 30.4, 36.8, 30.4, 36.8, 32, 33.6, 30.4, 36.8];4.56889999986743
HE_5_10_O;1;1279.15206816355;1907.50578698028;-0.0194627727932523;0.99112729527873;57.1629999976722;"1";0;0;0;0;0;0;0;0;0;6.07859999945504;"1";0;0;"Good/OthersDefect";[1565, 1654, 1633, 1669, 1561, 1533, 1580, 1567, 1557];[0.764641967942677, 0.768461014771094, 0.815456740308536, 0.779174041675155, 0.835227598344808, 0.805490073511612, 0.818975982918653, 0.849121776374837, 0.85502556829201];[246, 210, 246, 222, 256, 235, 227, 207, 242];[2602, 2467, 2581, 2494, 2672, 2342, 2457, 2436, 2526];[117, 118, 117, 117, 115, 116, 117, 116, 114];[41, 40, 43, 41, 44, 42, 40, 40, 45];[41, 40, 43, 41, 44, 42, 40, 40, 45];0;0;39.8709000000963;"1";0;0;0.352999999449821;"1";0;0;0.726400001440197;"1";0;0;0.539200002094731;"1";0;0;0;0;0;0.642300001345575;"1";0;0;0.658999997540377;"1";0;0;0;0;0;0;[36.8, 33.6, 36.8, 33.6, 43.2, 33.6, 30.4, 30.4, 40];3.32040000284906
HE_7_9_O;1;1296.33674255845;1922.40973215506;0.146980587938626;0.990764418887395;44.1638999982388;"1";0;0;0;0;0;0;0;0;0;4.54249999893364;"1";0;0;"Good/OthersDefect";[1655, 1624, 1587, 1587, 1597, 1540, 1555, 1579, 1556];[0.764248410674644, 0.815887670523424, 0.841950655080111, 0.855381278914363, 0.754267343738724, 0.81813857681584, 0.825384209241353, 0.810319444100128, 0.81891974724083];[217, 217, 186, 215, 225, 199, 208, 202, 216];[2343, 2402, 2470, 2359, 2561, 2494, 2543, 2453, 2639];[119, 119, 119, 118, 117, 119, 120, 117, 117];[41, 41, 40, 41, 39, 43, 42, 42, 44];[41, 41, 40, 41, 39, 43, 42, 42, 44];0;0;43.515400000615;"1";0;0;0.284800000372343;"1";0;0;0.427800001489231;"1";0;0;0.344799998856615;"1";0;0;0;0;0;0.311599997075973;"1";0;0;0.273000001470791;"1";0;0;0;0;0;0;[32, 32, 30.4, 30.4, 33.6, 32, 27.2, 30.4, 35.2];3.72069999866653
HE_8_10_O;1;1293.14704754535;1901.4289551705;0.117980035207775;0.981058423474607;48.1742000010854;"1";0;0;0;0;0;0;0;0;0;4.96459999703802;"1";0;0;"Good/OthersDefect";[1565, 1504, 1582, 1645, 1520, 1526, 1558, 1557, 1517];[0.759381943857597, 0.80308816346201, 0.822684633958643, 0.807771201098896, 0.805857098263933, 0.808892214421148, 0.806404072482799, 0.816956390756916, 0.784531771684259];[259, 238, 229, 234, 236, 248, 224, 259, 229];[2287, 2345, 2305, 2365, 2208, 2338, 2339, 2297, 2342];[118, 117, 118, 117, 115, 116, 117, 115, 114];[38, 41, 43, 42, 40, 42, 42, 42, 39];[38, 41, 43, 42, 40, 42, 42, 42, 39];0;0;17.0061999997415;"1";0;0;0.334399999701418;"1";0;0;0.264400001469767;"1";0;0;0.364499999705004;"1";0;0;0;0;0;0.500900001497939;"1";0;0;0.311499999952503;"1";0;0;0;0;0;0;[28.8, 32, 30.4, 33.6, 32, 36.8, 27.2, 30.4, 40];1.96059999871068
HE_7_10_O;1;1284.68140881924;1911.54763462952;0.0331321551298807;0.99169331706608;20.9609000012279;"1";0;0;0;0;0;0;0;0;0;8.85820000257809;"1";0;0;"Good/OthersDefect";[1551, 1545, 1595, 1547, 1562, 1521, 1572, 1575, 1558];[0.787875867059167, 0.837548502594468, 0.77059454351968, 0.799370697928075, 0.779497816016861, 0.843527979465054, 0.81136780477011, 0.877657419483833, 0.816083895967029];[258, 248, 233, 235, 243, 230, 235, 228, 243];[2428, 2449, 2324, 2317, 2407, 2421, 2404, 2327, 2349];[118, 118, 118, 116, 116, 116, 117, 115, 114];[41, 41, 42, 42, 40, 41, 39, 40, 41];[41, 41, 42, 42, 40, 41, 39, 40, 41];0;0;17.3164999978326;"1";0;0;0.323000000207685;"1";0;0;0.298800001473865;"1";0;0;0.300899999274407;"1";0;0;0;0;0;0.353900002664886;"1";0;0;0.293600001896266;"1";0;0;0;0;0;0;[32, 30.4, 33.6, 33.6, 35.2, 33.6, 33.6, 30.4, 33.6];2.20300000000861
HE_8_9_O;1;1307.99853488091;1913.46292544305;0.0144878935989214;0.993361894634887;35.6781000009505;"1";0;0;0;0;0;0;0;0;0;4.31500000195228;"1";0;0;"Good/OthersDefect";[1553, 1538, 1596, 1576, 1544, 1544, 1583, 1537, 1512];[0.783842432356768, 0.794179505220955, 0.765997833598869, 0.832091907443664, 0.848452018070375, 0.81565440073007, 0.833236471523314, 0.839487427700937, 0.86359811592441];[192, 232, 242, 225, 239, 202, 197, 191, 222];[2516, 2530, 2495, 2370, 2525, 2383, 2517, 2417, 2389];[119, 120, 120, 118, 118, 118, 118, 116, 116];[39, 41, 41, 40, 42, 40, 42, 41, 39];[39, 41, 41, 40, 42, 40, 42, 41, 39];0;0;37.1873000003689;"1";0;0;0.322699997923337;"1";0;0;0.356100001226878;"1";0;0;0.397899999370566;"1";0;0;0;0;0;0.712799999746494;"1";0;0;0.516699998115655;"1";0;0;0;0;0;0;[27.2, 30.4, 32, 27.2, 33.6, 30.4, 30.4, 30.4, 36.8];4.48550000146497
HE_10_10_O;1;1291.15475389642;1903.20040557749;0.00198872522375502;0.987367438182559;45.2416000007361;"1";0;0;0;0;0;0;0;0;0;1.91239999912796;"1";0;0;"Good/OthersDefect";[1560, 1514, 1548, 1548, 1543, 1555, 1582, 1552, 1536];[0.787721795758785, 0.824355840294558, 0.770249424567064, 0.834190336414537, 0.868819971811118, 0.825464601764729, 0.839058743637524, 0.814705292451495, 0.846249537946968];[239, 212, 235, 207, 207, 206, 219, 229, 199];[2292, 2303, 2321, 2376, 2510, 2278, 2351, 2372, 2342];[117, 117, 117, 116, 115, 116, 116, 114, 114];[40, 41, 39, 41, 40, 40, 41, 40, 39];[40, 41, 39, 41, 40, 40, 41, 40, 39];0;0;17.3065999988467;"1";0;0;0.304599998344202;"1";0;0;0.261699999100529;"1";0;0;0.349100002495106;"1";0;0;0;0;0;0.537500000064028;"1";0;0;0.393199999962235;"1";0;0;0;0;0;0;[30.4, 32, 35.2, 32, 36.8, 33.6, 28.8, 32, 41.6];1.76030000147875
HE_9_9_O;1;1298.74609801617;1923.28450981812;0.098795827276248;0.98914912857245;18.3491999996477;"1";0;0;0;0;0;0;0;0;0;5.000299999665;"1";0;0;"Good/OthersDefect";[1596, 1605, 1575, 1538, 1627, 1580, 1565, 1609, 1549];[0.840230883220477, 0.857781128198075, 0.795134248237103, 0.835780350167703, 0.763426906678799, 0.846102790663808, 0.831665037430568, 0.864663547994752, 0.819733041961131];[176, 192, 190, 169, 179, 197, 181, 199, 180];[2357, 2344, 2536, 2533, 2374, 2351, 2406, 2451, 2373];[119, 118, 119, 118, 117, 119, 119, 116, 115];[38, 41, 43, 42, 40, 39, 40, 42, 41];[38, 41, 43, 42, 40, 39, 40, 42, 41];0;0;25.1996000006329;"1";0;0;0.404499998694519;"1";0;0;0.307999998767627;"1";0;0;0.570299998798873;"1";0;0;0;0;0;0.365899999451358;"1";0;0;0.668699998641387;"1";0;0;0;0;0;0;[30.4, 30.4, 27.2, 32, 33.6, 27.2, 25.6, 27.2, 40];2.66289999854052
HE_10_9_O;1;1310.10268833001;1915.85499779206;-0.0680870899656385;0.975934281913283;25.1382999995258;"1";0;0;0;0;0;0;0;0;0;7.76699999914854;"1";0;0;"Good/OthersDefect";[1579, 1532, 1630, 1560, 1563, 1517, 1589, 1549, 1575];[0.744320012307014, 0.850232040861832, 0.783593290419883, 0.804040295982368, 0.750367007292242, 0.84462325414693, 0.85791707984437, 0.818899512864491, 0.871762769494438];[230, 216, 222, 235, 202, 210, 210, 204, 175];[2638, 2640, 2408, 2507, 2369, 2515, 2454, 2582, 2472];[119, 119, 118, 118, 117, 118, 119, 117, 115];[41, 44, 41, 39, 41, 41, 40, 42, 40];[41, 44, 41, 39, 41, 41, 40, 42, 40];0;0;23.39209999991;"1";0;0;0.356099997588899;"1";0;0;0.350799997249851;"1";0;0;0.302899999951478;"1";0;0;0;0;0;0.472100000479259;"1";0;0;0.367199998436263;"1";0;0;0;0;0;0;[33.6, 30.4, 28.8, 30.4, 30.4, 30.4, 28.8, 30.4, 40];5.8898000024783
HE_9_10_O;1;1284.45895500556;1912.72690330902;-0.140731795969043;0.994958419990496;28.5746000008658;"1";0;0;0;0;0;0;0;0;0;2.36220000078902;"1";0;0;"Good/OthersDefect";[1597, 1629, 1615, 1619, 1601, 1582, 1531, 1569, 1570];[0.737774771423679, 0.84988804646429, 0.885850854470428, 0.827694007699317, 0.793837467078716, 0.835010803503763, 0.82084902849448, 0.873967333331782, 0.88072870386361];[223, 225, 234, 224, 232, 252, 221, 219, 194];[2379, 2474, 2363, 2394, 2434, 2412, 2426, 2550, 2421];[118, 117, 117, 117, 116, 116, 117, 114, 114];[41, 43, 40, 41, 40, 42, 40, 43, 41];[41, 43, 40, 41, 40, 42, 40, 43, 41];0;0;14.786699997785;"1";0;0;0.284300000203075;"1";0;0;0.441999996837694;"1";0;0;0.358899997081608;"1";0;0;0;0;0;0.985400001809467;"1";0;0;0.800300000264542;"1";0;0;0;0;0;0;[36.8, 40, 36.8, 36.8, 33.6, 33.6, 30.4, 36.8, 49.6];2.54380000114907
HE_11_10_O;1;1287.83572055082;1903.71902979263;-0.11826150211632;0.993532675379782;27.6985999989847;"1";0;0;0;0;0;0;0;0;0;5.21450000087498;"1";0;0;"Good/OthersDefect";[1631, 1614, 1611, 1599, 1571, 1608, 1587, 1584, 1554];[0.805172193223016, 0.818120569151877, 0.815086044876391, 0.784736359616586, 0.817553870050793, 0.832827980205523, 0.850581200690006, 0.793996353645882, 0.867703628648662];[237, 240, 218, 218, 225, 208, 210, 217, 227];[2204, 2191, 2508, 2439, 2455, 2464, 2452, 2269, 2337];[118, 118, 117, 116, 117, 118, 117, 116, 114];[42, 42, 42, 42, 41, 41, 41, 43, 41];[42, 42, 42, 42, 41, 41, 41, 43, 41];0;0;21.3308999991568;"1";0;0;0.677800002449658;"1";0;0;0.408200001402292;"1";0;0;0.51760000133072;"1";0;0;0;0;0;0.595800000155577;"1";0;0;0.528100001247367;"1";0;0;0;0;0;0;[33.6, 30.4, 40, 30.4, 36.8, 30.4, 32, 35.2, 43.2];1.92710000192164
HE_11_9_O;1;1301.3342654986;1913.82918167044;-0.0309179012059761;0.985268378062301;36.4671999996062;"1";0;0;0;0;0;0;0;0;0;2.34920000002603;"1";0;0;"Good/OthersDefect";[1626, 1666, 1613, 1569, 1602, 1585, 1607, 1623, 1584];[0.764152045266448, 0.828155485762437, 0.774703066082282, 0.809231102360301, 0.772883953126844, 0.861666911542077, 0.800575490278806, 0.860273688850299, 0.783274178969552];[207, 230, 198, 216, 199, 207, 224, 193, 195];[2330, 2355, 2401, 2456, 2368, 2394, 2353, 2300, 2368];[119, 119, 120, 119, 118, 118, 118, 117, 116];[41, 41, 42, 41, 40, 42, 41, 40, 41];[41, 41, 42, 41, 40, 42, 41, 40, 41];0;0;19.3274000012025;"1";0;0;0.574399997276487;"1";0;0;0.384200000553392;"1";0;0;0.397100000554929;"1";0;0;0;0;0;0.581899999815505;"1";0;0;0.624000000243541;"1";0;0;0;0;0;0;[28.8, 27.2, 30.4, 30.4, 30.4, 30.4, 27.2, 27.2, 36.8];4.94959999923594
HE_12_9_O;1;1312.62890369409;1905.47088146652;-0.176096335470444;0.977160150284661;39.6550999976171;"1";0;0;0;0;0;0;0;0;0;3.76999999934924;"1";0;0;"Good/OthersDefect";[1532, 1544, 1635, 1559, 1528, 1559, 1568, 1487, 1538];[0.800451481089687, 0.778240271199571, 0.787044716092167, 0.839183469399617, 0.803752205324932, 0.837900868131782, 0.789784707677017, 0.839492098342002, 0.837369998240378];[195, 205, 213, 202, 219, 194, 224, 202, 198];[2261, 2438, 2369, 2388, 2484, 2280, 2397, 2345, 2354];[119, 119, 118, 118, 118, 118, 119, 116, 115];[41, 40, 43, 42, 43, 38, 41, 40, 42];[41, 40, 43, 42, 43, 38, 41, 40, 42];0;0;43.6515000001236;"1";0;0;0.369000001228414;"1";0;0;0.696099999913713;"1";0;0;0.756500001443783;"1";0;0;0;0;0;0.45239999963087;"1";0;0;0.346300003002398;"1";0;0;0;0;0;0;[22.4, 30.4, 30.4, 27.2, 30.4, 30.4, 30.4, 28.8, 38.4];2.2672999984934
HE_12_10_O;1;1297.73367313716;1895.02720123942;-0.0644822425265962;0.990777757046644;21.4298999999301;"1";0;0;0;0;0;0;0;0;0;8.90159999835305;"1";0;0;"Good/OthersDefect";[1569, 1607, 1586, 1561, 1524, 1558, 1569, 1585, 1554];[0.777522071239087, 0.7702447482402, 0.752384252662347, 0.827506751563381, 0.812699532262849, 0.837602704491925, 0.850079904349412, 0.840005825276292, 0.880132873282413];[244, 228, 246, 228, 225, 236, 217, 202, 220];[2660, 2488, 2578, 2489, 2380, 2333, 2491, 2384, 2365];[118, 118, 119, 116, 114, 116, 118, 114, 114];[42, 41, 39, 40, 40, 39, 43, 41, 41];[42, 41, 39, 40, 40, 39, 43, 41, 41];0;0;19.1360999997414;"1";0;0;0.369000001228414;"1";0;0;0.542699999641627;"1";0;0;0.749000002542743;"1";0;0;0;0;0;0.450999999884516;"1";0;0;0.346300003002398;"1";0;0;0;0;0;0;[30.4, 30.4, 33.6, 33.6, 33.6, 33.6, 32, 30.4, 43.2];2.14430000050925
HE_14_10_O;1;1304.44273044489;1897.03613338586;0.136330315796203;0.98464763059215;21.8964999985474;"1";0;0;0;0;0;0;0;0;0;3.54940000033821;"1";0;0;"Good/OthersDefect";[1641, 1598, 1558, 1564, 1557, 1558, 1566, 1602, 1520];[0.802706574085016, 0.830203624511867, 0.806424261266284, 0.76027981521493, 0.829621619348809, 0.796819699801438, 0.79993363835155, 0.834673478698116, 0.800407554795521];[217, 240, 224, 203, 207, 231, 226, 217, 219];[2176, 2466, 2274, 2615, 2492, 2437, 2359, 2370, 2461];[118, 118, 117, 117, 116, 117, 118, 116, 115];[37, 40, 39, 40, 40, 40, 40, 43, 39];[37, 40, 39, 40, 40, 40, 40, 43, 39];0;0;20.6332999987353;"1";0;0;0.409600001148647;"1";0;0;0.697300001775147;"1";0;0;0.484500000311527;"1";0;0;0;0;0;0.659699999232544;"1";0;0;0.701099997968413;"1";0;0;0;0;0;0;[24, 36.8, 33.6, 33.6, 38.4, 30.4, 32, 30.4, 40];2.56110000191256
HE_14_9_O;1;1319.93570863489;1908.55169124678;-0.26446730872055;0.990120395021691;61.339500000031;"1";0;0;0;0;0;0;0;0;0;8.66909999967902;"1";0;0;"Good/OthersDefect";[1650, 1594, 1580, 1554, 1676, 1572, 1546, 1585, 1589];[0.783328220523203, 0.849127748395643, 0.841169074283197, 0.813721738797184, 0.83042812943812, 0.760618933266078, 0.836683569141641, 0.814585125398835, 0.810315441105038];[202, 168, 201, 165, 194, 197, 184, 189, 159];[2507, 2507, 2531, 2648, 2688, 2643, 2542, 2755, 2494];[120, 118, 120, 118, 118, 118, 119, 117, 117];[43, 43, 41, 40, 41, 41, 43, 42, 40];[43, 43, 41, 40, 41, 41, 43, 42, 40];0;0;34.027600002446;"1";0;0;0.41849999979604;"1";0;0;0.457000001915731;"1";0;0;0.451700001576683;"1";0;0;0;0;0;0.929300000279909;"1";0;0;0.399100001232;"1";0;0;0;0;0;0;[25.6, 30.4, 30.4, 33.6, 30.4, 30.4, 27.2, 30.4, 38.4];9.27740000042832
HE_13_10_O;1;1291.73324981044;1908.24597492282;-0.113494382314467;0.995781528259059;34.73060000033;"1";0;0;0;0;0;0;0;0;0;6.12449999971432;"1";0;0;"Good/OthersDefect";[1618, 1626, 1618, 1608, 1623, 1617, 1598, 1650, 1604];[0.761392033741397, 0.81827029592681, 0.768878283431725, 0.776850812998336, 0.854848631225501, 0.82936115684671, 0.852221069553554, 0.853910361903307, 0.84604285244874];[177, 207, 226, 187, 209, 209, 199, 196, 175];[2328, 2370, 2250, 2478, 2607, 2541, 2255, 2375, 2363];[119, 118, 117, 117, 116, 117, 118, 115, 115];[46, 41, 40, 42, 43, 40, 41, 41, 42];[46, 41, 40, 42, 43, 40, 41, 41, 42];0;0;15.3992000014114;"1";0;0;0.445699999545468;"1";0;0;0.463199998193886;"1";0;0;0.680699999065837;"1";0;0;0;0;0;0.71140000000014;"1";0;0;0.402699999540346;"1";0;0;0;0;0;0;[33.6, 33.6, 36.8, 36.8, 36.8, 33.6, 33.6, 33.6, 43.2];5.4974000013317
HE_13_9_O;1;1304.50984922895;1916.68493495594;-0.174165387536978;0.985848261073969;28.5938999986683;"1";0;0;0;0;0;0;0;0;0;5.54750000083004;"1";0;0;"Good/OthersDefect";[1604, 1551, 1595, 1544, 1557, 1576, 1600, 1568, 1561];[0.719826346311435, 0.754281040731527, 0.846338170809292, 0.780822547067483, 0.787840125703911, 0.831166208993382, 0.823106384455728, 0.845470533203561, 0.85362637437857];[186, 171, 202, 186, 203, 148, 185, 178, 157];[2433, 2492, 2456, 2581, 2481, 2405, 2487, 2286, 2257];[119, 119, 119, 117, 118, 119, 119, 116, 116];[40, 40, 41, 41, 41, 42, 40, 42, 42];[40, 40, 41, 41, 41, 42, 40, 42, 42];0;0;63.4106999968935;"1";0;0;0.34849999792641;"1";0;0;0.327900001138914;"1";0;0;0.375200001144549;"1";0;0;0;0;0;0.423999998020008;"1";0;0;0.326900000800379;"1";0;0;0;0;0;0;[33.6, 30.4, 28.8, 33.6, 30.4, 32, 32, 25.6, 38.4];2.46210000113933
HE_15_9_O;1;1307.55040819412;1914.49821185976;-0.225178277528077;0.988940817908883;60.3726000008464;"1";0;0;0;0;0;0;0;0;0;2.12140000076033;"1";0;0;"Good/OthersDefect";[1602, 1617, 1601, 1627, 1606, 1636, 1582, 1605, 1587];[0.810148567526175, 0.826009977111794, 0.780346839527824, 0.798177661579167, 0.839056504165512, 0.865421995248761, 0.841882257396454, 0.768489847192697, 0.832095173481099];[196, 185, 195, 203, 224, 206, 203, 204, 182];[2407, 2525, 2342, 2512, 2350, 2374, 2517, 2451, 2523];[120, 120, 119, 119, 117, 117, 118, 117, 117];[42, 40, 42, 42, 41, 43, 42, 43, 42];[42, 40, 42, 42, 41, 43, 42, 43, 42];0;0;16.3783999996667;"1";0;0;0.569300002098316;"1";0;0;0.394200000300771;"1";0;0;0.37490000249818;"1";0;0;0;0;0;0.408299998525763;"1";0;0;0.366300002497155;"1";0;0;0;0;0;0;[30.4, 30.4, 30.4, 33.6, 36.8, 30.4, 27.2, 28.8, 35.2];4.38509999730741
HE_15_10_O;1;1299.66482675034;1903.07425845976;-0.17168754672065;0.995354641779954;42.8996000009647;"1";0;0;0;0;0;0;0;0;0;2.7468999978737;"1";0;0;"Good/OthersDefect";[1548, 1636, 1585, 1630, 1597, 1581, 1575, 1573, 1554];[0.750191380078373, 0.831112342294633, 0.831812701551788, 0.797740951398821, 0.874670271786497, 0.845862843254337, 0.857961711676656, 0.830799320525435, 0.870098025604676];[227, 206, 233, 222, 220, 219, 232, 193, 228];[2253, 2475, 2566, 2475, 2449, 2437, 2491, 2341, 2426];[118, 118, 116, 116, 116, 117, 117, 115, 113];[41, 43, 42, 42, 44, 40, 41, 41, 42];[41, 43, 42, 42, 44, 40, 41, 41, 42];0;0;16.368099997635;"1";0;0;0.659400000586174;"1";0;0;0.435500001913169;"1";0;0;0.49109999963548;"1";0;0;0;0;0;0.52730000243173;"1";0;0;0.285699999949429;"1";0;0;0;0;0;0;[33.6, 36.8, 33.6, 35.2, 30.4, 33.6, 30.4, 30.4, 46.4];2.5841999995464
HE_16_9_O;1;1323.43894698938;1905.45141794274;-0.168101076553826;0.988779060036421;65.3029999994033;"1";0;0;0;0;0;0;0;0;0;2.94479999865871;"1";0;0;"Good/OthersDefect";[1639, 1563, 1536, 1570, 1538, 1547, 1494, 1576, 1533];[0.781262823233443, 0.772208878042229, 0.785968312448078, 0.779178053469825, 0.803572589261792, 0.793411882475135, 0.819052502865696, 0.816162177204474, 0.828059292426503];[205, 204, 214, 208, 239, 207, 213, 190, 205];[2331, 2553, 2581, 2566, 2447, 2259, 2398, 2545, 2429];[119, 120, 120, 118, 118, 119, 120, 117, 116];[40, 39, 42, 40, 39, 41, 40, 40, 40];[40, 39, 42, 40, 39, 41, 40, 40, 40];0;0;18.8760999990336;"1";0;0;0.353600000380538;"1";0;0;0.780700000177603;"1";0;0;0.350400001480011;"1";0;0;0;0;0;0.350500002241461;"1";0;0;0.507699998706812;"1";0;0;0;0;0;0;[25.6, 28.8, 30.4, 28.8, 30.4, 25.6, 27.2, 27.2, 35.2];3.01549999858253
HE_16_10_O;1;1310.81132941325;1890.82383159007;0.00694517110015038;0.993428977729934;37.9450000000361;"1";0;0;0;0;0;0;0;0;0;2.91760000254726;"1";0;0;"Good/OthersDefect";[1531, 1610, 1623, 1630, 1543, 1516, 1544, 1596, 1500];[0.800673693375329, 0.756158665895589, 0.813100187566267, 0.825440772410269, 0.830573325823443, 0.808201835503948, 0.802348410519811, 0.810492009840892, 0.819643608592489];[265, 241, 217, 201, 231, 227, 237, 243, 241];[2491, 2388, 2537, 2516, 2662, 2378, 2553, 2313, 2483];[118, 118, 117, 117, 116, 117, 118, 115, 115];[39, 40, 42, 42, 43, 39, 38, 39, 39];[39, 40, 42, 42, 43, 39, 38, 39, 39];0;0;30.9328000003006;"1";0;0;0.373000002582557;"1";0;0;0.712099998054327;"1";0;0;0.414400001318427;"1";0;0;0;0;0;0.651399997877888;"1";0;0;0.397899999370566;"1";0;0;0;0;0;0;[25.6, 32, 35.2, 36.8, 33.6, 32, 33.6, 30.4, 40];2.72799999947893
HE_17_9_O;1;1311.93952571139;1913.66677916951;-0.0954182151778506;0.993961588736028;29.2469000014535;"1";0;0;0;0;0;0;0;0;0;10.7157000020379;"1";0;0;"Good/OthersDefect";[1692, 1701, 1655, 1621, 1689, 1650, 1643, 1630, 1651];[0.812156498186203, 0.796308290339655, 0.802834654067057, 0.778452850318465, 0.82818157738831, 0.846334335360557, 0.814082341722463, 0.84228500044333, 0.803365622234133];[191, 184, 192, 194, 168, 203, 168, 187, 162];[2363, 2429, 2333, 2367, 2328, 2406, 2416, 2377, 2293];[120, 119, 118, 119, 119, 120, 120, 117, 116];[42, 42, 42, 41, 41, 42, 42, 42, 44];[42, 42, 42, 41, 41, 42, 42, 42, 44];0;0;24.7586999976193;"1";0;0;0.541400000656722;"1";0;0;0.560200001928024;"1";0;0;0.369800000044052;"1";0;0;0;0;0;0.479199999972479;"1";0;0;0.344300002325326;"1";0;0;0;0;0;0;[25.6, 32, 30.4, 30.4, 30.4, 27.2, 28.8, 27.2, 40];12.5415999973484
HE_17_10_O;1;1296.35134093921;1905.27994994022;-0.0318728530419853;0.994945539513182;19.5993000015733;"1";0;0;0;0;0;0;0;0;0;21.304500001861;"1";0;0;"Good/OthersDefect";[1594, 1692, 1611, 1582, 1668, 1597, 1609, 1599, 1559];[0.768450598946815, 0.773686246501821, 0.756832582845564, 0.782919168441212, 0.800940900223709, 0.793476578904789, 0.811580822036412, 0.791584436876267, 0.787406870630513];[219, 228, 214, 210, 227, 224, 218, 217, 202];[2303, 2429, 2372, 2388, 2368, 2448, 2374, 2302, 2376];[118, 118, 118, 118, 117, 118, 119, 116, 116];[41, 43, 41, 41, 41, 41, 43, 41, 45];[41, 43, 41, 41, 41, 41, 43, 41, 45];0;0;24.6555000012449;"1";0;0;0.494899999466725;"1";0;0;0.596400001086295;"1";0;0;0.518799999554176;"1";0;0;0;0;0;0.44260000140639;"1";0;0;0.542500001756707;"1";0;0;0;0;0;0;[32, 33.6, 36.8, 30.4, 32, 30.4, 27.2, 27.2, 36.8];2.04169999778969
