;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches
HE_5_12_C;1;1272.15863000971;1921.6332295813;0.155684317793946;0.995138944617281;25.0270999968052;"FM";"1";0;0;0;0;0;16.0347999990336;"FM";"1";8;0;0;[11.3137084989848, 13.7637204272682, 12.1852369693823, 15.1789327688082, 11.3137084989848, 9.32952303175248, 9.32952303175248, 12.1852369693823];[81.92, 122.88, 102.4, 71.68, 92.16, 61.44, 51.2, 92.16];675.84;89.4314999968628;"Scratch_PD";"1";0;0;0;0;0;0;80.5727999977535
HE_6_11_C;1;1306.93154814735;1921.63676649263;0.319352412060718;0.996064916497858;73.2276999988244;"FM";"1";0;0;0;0;0;45.3950000010082;"FM";"1";11;0;0;[11.3137084989848, 11.3137084989848, 9.32952303175248, 9.32952303175248, 9.32952303175248, 11.3137084989848, 15.1789327688082, 15.1789327688082, 9.32952303175248, 9.32952303175248, 9.32952303175248];[81.92, 81.92, 51.2, 51.2, 61.44, 92.16, 102.4, 133.12, 61.44, 51.2, 61.44];829.44;238.303300000553;"Scratch_PD";"1";0;0;0;0;0;0;274.807699999656
HE_6_12_C;1;1280.606191369;1913.56210825938;0.0959410644441979;0.995427866121929;50.508100001025;"FM";"1";0;0;0;0;0;33.5725000004459;"FM";"1";8;0;0;[12.1852369693823, 9.32952303175248, 12.1852369693823, 15.1789327688082, 9.32952303175248, 9.32952303175248, 15.1789327688082, 12.1852369693823];[71.68, 61.44, 92.16, 122.88, 61.44, 51.2, 122.88, 71.68];655.36;189.401499999803;"Scratch_PD";"1";0;0;0;0;0;0;74.9003999990236
HE_3_11_C;1;1294.3972264719;1936.12454245049;0.381014230615365;0.995735065534689;31.6907000014908;"FM";"1";0;0;0;0;0;19.6320999966701;"FM";"1";8;0;0;[20.8614476966485, 18.2428068015862, 15.1789327688082, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 16.4730082255792];[174.08, 194.56, 153.6, 71.68, 61.44, 61.44, 61.44, 92.16];870.4;133.525699999154;"Scratch_PD";"1";0;0;0;0;0;0;123.948000000382
HE_3_12_C;1;1271.61320532792;1926.19809338823;0.131257308190813;0.994862948204798;38.4190999975544;"FM";"1";0;0;0;0;0;15.6911999984004;"FM";"1";7;0;0;[12.1852369693823, 12.1852369693823, 12.1852369693823, 9.32952303175248, 13.7637204272682, 9.32952303175248, 9.32952303175248];[81.92, 81.92, 92.16, 61.44, 112.64, 71.68, 51.2];552.96;110.918900001707;"Scratch_PD";"1";0;0;0;0;0;0;108.299199997418
HE_1_12_C;1;1280.31509839951;1928.92841176665;0.209990844837337;0.993956168127738;21.8913999997312;"FM";"1";0;0;0;0;0;18.0968999993638;"FM";"1";7;0;0;[12.1852369693823, 20.8614476966485, 12.1852369693823, 12.1852369693823, 12.1852369693823, 15.1789327688082, 11.3137084989848];[92.16, 215.04, 71.68, 81.92, 81.92, 112.64, 61.44];716.8;91.6998000029707;"Scratch_PD";"1";0;0;0;0;0;0;167.4219000015
HE_2_11_C;1;1311.82389324607;1931.20169280895;0.181097650445502;0.994023013048832;16.4932000006957;"FM";"1";0;0;0;0;0;17.1308999997564;"FM";"1";9;0;0;[9.32952303175248, 9.32952303175248, 12.1852369693823, 12.1852369693823, 12.1852369693823, 12.1852369693823, 9.32952303175248, 15.1789327688082, 12.1852369693823];[61.44, 51.2, 71.68, 71.68, 81.92, 102.4, 51.2, 133.12, 92.16];716.8;65.8876999987115;"Scratch_PD";"1";0;0;0;0;0;0;84.8160000023199
HE_2_13_C;1;1293.80823735932;1931.35135410212;0.33168699942686;0.985552704038753;16.7565000010654;"FM";"1";1;0;17.6725776274996;125.44;125.44;12.2397999984969;"FM";"1";6;0;0;[17.6725776274996, 15.1789327688082, 12.1852369693823, 12.1852369693823, 18.2428068015862, 9.32952303175248];[125.44, 102.4, 61.44, 71.68, 174.08, 51.2];586.24;122.466199998598;"Scratch_PD";"1";0;0;0;0;0;0;104.762399998435
HE_1_11_C;1;1298.08272040237;1933.91189162161;0.526629873497699;0.994233992331033;18.5060000003432;"FM";"1";0;0;0;0;0;26.7284000001382;"FM";"1";8;0;0;[15.1789327688082, 11.3137084989848, 28.352072234671, 11.3137084989848, 9.32952303175248, 15.1789327688082, 12.1852369693823, 15.1789327688082];[133.12, 61.44, 266.24, 61.44, 51.2, 122.88, 81.92, 92.16];870.4;110.983599999599;"Scratch_PD";"1";0;0;0;0;0;0;90.8588000020245
HE_1_13_C;1;1275.19128427504;1941.77226182287;0.234204012945008;0.985717139933513;22.7663999976357;"FM";"1";0;0;0;0;0;20.1631999989331;"FM";"1";6;0;0;[12.1852369693823, 13.7637204272682, 15.1789327688082, 12.1852369693823, 12.1852369693823, 12.1852369693823];[61.44, 102.4, 112.64, 71.68, 81.92, 71.68];501.76;67.8425000005518;"Scratch_PD";"1";0;0;0;0;0;0;76.6866000012669
HE_3_13_C;1;1285.22896509647;1937.34318144895;0.0919742603598457;0.995271590007576;18.2454000023426;"FM";"1";0;0;0;0;0;17.0806000023731;"FM";"1";7;0;0;[13.7637204272682, 12.1852369693823, 16.4730082255792, 15.1789327688082, 15.1789327688082, 12.1852369693823, 15.1789327688082];[112.64, 92.16, 163.84, 92.16, 112.64, 102.4, 122.88];798.72;108.637699999235;"Scratch_PD";"1";0;0;0;0;0;0;96.8525000025693
HE_4_14_C;1;1283.77327043868;1917.40743207937;0.00778644877018046;0.995217017396214;21.5319999988424;"FM";"1";0;0;0;0;0;17.1865999982401;"FM";"1";11;0;0;[9.32952303175248, 9.32952303175248, 12.1852369693823, 12.1852369693823, 9.32952303175248, 16.4730082255792, 11.3137084989848, 11.3137084989848, 15.8391918985787, 9.32952303175248, 11.3137084989848];[51.2, 51.2, 112.64, 81.92, 51.2, 163.84, 71.68, 71.68, 133.12, 51.2, 81.92];921.6;84.2621000010695;"Scratch_PD";"1";0;0;0;0;0;0;153.623500002141
HE_6_13_C;1;1299.02619505041;1922.88594814949;0.588928642817655;0.995614431341153;21.5524000013829;"FM";"1";0;0;0;0;0;16.0960000030173;"FM";"1";6;0;0;[20.8614476966485, 9.32952303175248, 9.32952303175248, 12.1852369693823, 8.15843122174846, 11.3137084989848];[194.56, 51.2, 51.2, 71.68, 51.2, 61.44];481.28;72.7520999971603;"Scratch_PD";"1";0;0;0;0;0;0;77.2955000029469
HE_8_13_C;1;1296.7591709959;1937.48180412614;0.447802329167945;0.995959949082703;21.6799000008905;"FM";"1";0;0;0;0;0;31.0938000002352;"FM";"1";8;0;0;[9.32952303175248, 9.32952303175248, 13.7637204272682, 12.1852369693823, 13.7637204272682, 13.7637204272682, 19.3328735577513, 13.7637204272682];[61.44, 61.44, 133.12, 81.92, 102.4, 81.92, 204.8, 92.16];819.2;78.6079000026803;"Scratch_PD";"1";0;0;0;0;0;0;75.8009999990463
HE_9_14_C;1;1269.81283046077;1925.93944026438;0.109994130808134;0.995030060507531;22.1055999973032;"FM";"1";0;0;0;0;0;17.5612000020919;"FM";"1";10;0;0;[15.1789327688082, 9.32952303175248, 11.3137084989848, 15.1789327688082, 11.3137084989848, 9.32952303175248, 9.32952303175248, 11.3137084989848, 9.32952303175248, 9.32952303175248];[143.36, 51.2, 81.92, 112.64, 81.92, 71.68, 71.68, 92.16, 61.44, 51.2];819.2;99.5287999976426;"Scratch_PD";"1";0;0;0;0;0;0;76.7654000010225
HE_9_13_C;1;1283.56250581762;1934.53065810024;0.289044581541579;0.994476239891753;27.073900000687;"FM";"1";0;0;0;0;0;21.0197000014887;"FM";"1";8;0;0;[13.7637204272682, 11.3137084989848, 16.4730082255792, 16.4730082255792, 13.7637204272682, 9.32952303175248, 13.7637204272682, 16.4730082255792];[81.92, 81.92, 143.36, 133.12, 102.4, 51.2, 133.12, 194.56];921.6;71.8247000004339;"Scratch_PD";"1";0;0;0;0;0;0;86.2683000013931
HE_11_13_C;1;1287.54836184192;1936.583771919;0.444778298584292;0.991836322456265;22.1425999989151;"FM";"1";0;0;0;0;0;21.8628999973589;"FM";"1";6;0;0;[9.32952303175248, 12.1852369693823, 12.1852369693823, 9.32952303175248, 9.32952303175248, 9.32952303175248];[61.44, 81.92, 61.44, 61.44, 71.68, 51.2];389.12;65.6804999998712;"Scratch_PD";"1";0;0;0;0;0;0;66.3802000017313
HE_12_14_C;1;1290.74919059262;1916.13921170845;0.0795869056650359;0.996697854344461;21.5416999999434;"FM";"1";0;0;0;0;0;19.1048999986378;"FM";"1";6;0;0;[12.1852369693823, 8.15843122174846, 9.32952303175248, 9.32952303175248, 12.1852369693823, 9.32952303175248];[92.16, 51.2, 61.44, 61.44, 92.16, 61.44];419.84;63.8422000010905;"Scratch_PD";"1";0;0;0;0;0;0;88.237100000697
HE_12_13_C;1;1299.29148961917;1927.72180831881;0.44072449254829;0.995325052888802;15.2970999988611;"FM";"1";0;0;0;0;0;22.6412000010896;"FM";"1";8;0;0;[9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 16.4730082255792];[71.68, 71.68, 61.44, 71.68, 71.68, 71.68, 61.44, 163.84];645.12;82.6844000002893;"Scratch_PD";"1";0;0;0;0;0;0;57.2277999999642
HE_14_14_C;1;1288.77184761045;1911.70082980488;0.549168759835384;0.995419771619765;17.8113000001758;"FM";"1";0;0;0;0;0;17.736400001013;"FM";"1";9;0;0;[9.32952303175248, 9.32952303175248, 11.3137084989848, 12.1852369693823, 9.32952303175248, 9.32952303175248, 13.7637204272682, 9.32952303175248, 9.32952303175248];[51.2, 61.44, 71.68, 71.68, 51.2, 51.2, 112.64, 61.44, 51.2];583.68;73.2581000011123;"Scratch_PD";"1";0;0;0;0;0;0;63.1157999996503
HE_16_13_C;1;1310.10996464355;1918.66251007268;0.509323361375501;0.99646722631104;15.888800000539;"FM";"1";0;0;0;0;0;13.6668000013742;"FM";"1";9;0;0;[9.32952303175248, 11.3137084989848, 9.32952303175248, 18.2428068015862, 29.4156420973604, 11.3137084989848, 9.32952303175248, 9.32952303175248, 9.32952303175248];[61.44, 81.92, 51.2, 153.6, 296.96, 81.92, 51.2, 71.68, 51.2];901.12;88.2726999989245;"Scratch_PD";"1";0;0;0;0;0;0;61.1095000022033
HE_15_14_C;1;1279.25928892799;1920.96481529989;0.311809180500665;0.994709217941931;18.0686000021524;"FM";"1";0;0;0;0;0;13.5176999974647;"FM";"1";9;0;0;[11.3137084989848, 9.32952303175248, 13.7637204272682, 16.4730082255792, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 9.32952303175248];[81.92, 71.68, 102.4, 174.08, 61.44, 61.44, 71.68, 92.16, 51.2];768;111.113099999784;"Scratch_PD";"1";0;0;0;0;0;0;62.0963000001211
HE_18_13_C;1;1310.5975842307;1921.1140758098;0.298252649978299;0.995581922776012;16.6688999997859;"FM";"1";0;0;0;0;0;13.2505999972636;"FM";"1";7;0;0;[9.32952303175248, 15.1789327688082, 12.1852369693823, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[71.68, 122.88, 81.92, 71.68, 61.44, 61.44, 71.68];542.72;72.1279000026698;"Scratch_PD";"1";0;0;0;0;0;0;71.3538999989396
HE_17_13_C;1;1299.99300724023;1933.37011873913;0.528245703479437;0.995722532111984;21.7312999993737;"FM";"1";0;0;0;0;0;14.9969999984023;"FM";"1";9;0;0;[14.4886162210199, 12.1852369693823, 9.32952303175248, 9.32952303175248, 16.4730082255792, 16.4730082255792, 11.3137084989848, 12.1852369693823, 9.32952303175248];[112.64, 102.4, 71.68, 61.44, 174.08, 174.08, 81.92, 92.16, 61.44];931.84;69.8920000031649;"Scratch_PD";"1";0;0;0;0;0;0;53.834199999983
HE_18_15_C;1;1295.1048047729;1925.10749832535;0.116696543054928;0.993168716679349;17.9934999978286;"FM";"1";0;0;0;0;0;18.1207999994513;"FM";"1";12;0;0;[11.3137084989848, 16.4730082255792, 11.3137084989848, 12.1852369693823, 13.7637204272682, 9.32952303175248, 13.7637204272682, 12.1852369693823, 9.32952303175248, 11.3137084989848, 11.3137084989848, 16.4730082255792];[61.44, 112.64, 71.68, 61.44, 92.16, 51.2, 102.4, 71.68, 51.2, 71.68, 71.68, 122.88];942.08;65.2102999993076;"Scratch_PD";"1";0;0;0;0;0;0;91.2157999991905
HE_16_16_C;1;1295.40880494975;1923.55374768758;0.238268218477003;0.995980772842302;19.500499998685;"FM";"1";0;0;0;0;0;13.1511999970826;"FM";"1";7;0;0;[12.1852369693823, 9.32952303175248, 13.7637204272682, 12.1852369693823, 11.3137084989848, 16.4730082255792, 20.8614476966485];[81.92, 71.68, 92.16, 81.92, 61.44, 112.64, 174.08];675.84;92.9882999989786;"Scratch_PD";"1";0;0;0;0;0;0;72.8779999990365
HE_16_15_C;1;1311.68866289458;1932.08442233921;0.260251568545773;0.99628333749979;21.1331999998947;"FM";"1";0;0;0;0;0;12.8858999996737;"FM";"1";11;0;0;[12.1852369693823, 13.7637204272682, 16.4730082255792, 12.1852369693823, 11.3137084989848, 9.32952303175248, 15.1789327688082, 13.7637204272682, 13.7637204272682, 9.32952303175248, 9.32952303175248];[61.44, 133.12, 81.92, 71.68, 71.68, 51.2, 133.12, 71.68, 92.16, 61.44, 61.44];890.88;62.7652000002854;"Scratch_PD";"1";0;0;0;0;0;0;90.6613999977708
HE_13_15_C;1;1297.19177815378;1951.0509067478;0.112372639499562;0.994418729759445;17.8154999994149;"FM";"1";1;0;8.15843122174846;40.96;40.96;15.9538999978395;"FM";"1";8;0;0;[8.15843122174846, 9.32952303175248, 12.1852369693823, 12.1852369693823, 12.1852369693823, 15.1789327688082, 12.1852369693823, 11.3137084989848];[40.96, 51.2, 71.68, 81.92, 71.68, 112.64, 92.16, 71.68];593.92;59.5888000025298;"Scratch_PD";"1";0;0;0;0;0;0;69.4221999983711
HE_10_15_C;1;1294.77387812008;1941.4220258184;0.0268706198951985;0.996058192838802;24.9590999992506;"FM";"1";0;0;0;0;0;22.0957999990787;"FM";"1";8;0;0;[9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 11.3137084989848];[61.44, 71.68, 51.2, 51.2, 61.44, 61.44, 81.92, 81.92];522.24;61.8500999989919;"Scratch_PD";"1";0;0;0;0;0;0;60.5264000005263
HE_10_16_C;1;1286.86995817403;1932.78693664608;0.260391995177726;0.996046377476773;15.7439000031445;"FM";"1";0;0;0;0;0;11.2612000011723;"FM";"1";7;0;0;[11.3137084989848, 15.1789327688082, 15.1789327688082, 26.484712571595, 13.7637204272682, 8.15843122174846, 9.32952303175248];[81.92, 153.6, 102.4, 215.04, 112.64, 51.2, 51.2];768;72.1819999998843;"Scratch_PD";"1";0;0;0;0;0;0;59.7858000000997
HE_6_16_C;1;1285.44574958464;1935.34310432005;0.19565575206697;0.995176544885396;24.571099998866;"FM";"1";0;0;0;0;0;13.8231999990239;"FM";"1";11;0;0;[12.1852369693823, 9.32952303175248, 13.7637204272682, 9.32952303175248, 12.1852369693823, 9.32952303175248, 9.32952303175248, 15.1789327688082, 11.3137084989848, 9.32952303175248, 9.32952303175248];[102.4, 61.44, 122.88, 51.2, 92.16, 51.2, 71.68, 81.92, 71.68, 51.2, 61.44];819.2;92.1822000018437;"Scratch_PD";"1";0;0;0;0;0;0;83.7092000001576
HE_3_16_C;1;1277.277822979;1943.2317882217;0.323687781071198;0.995434916172201;25.2130000008037;"FM";"1";0;0;0;0;0;20.9365000009711;"FM";"1";9;0;0;[9.32952303175248, 11.3137084989848, 9.32952303175248, 11.3137084989848, 21.3466625026021, 11.3137084989848, 9.32952303175248, 16.4730082255792, 11.3137084989848];[51.2, 71.68, 51.2, 81.92, 133.12, 71.68, 71.68, 143.36, 81.92];757.76;69.5489999998244;"Scratch_PD";"1";0;0;0;0;0;0;64.7066999990784
